Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-01,10.72649478004476,7.922075122402333,16.815367851258628,20.795822828491666,13.878303634683405,17.040304279789794,42.745955951786584,8.367621655667676,37.55517355546348,62.45351678895848,79.63069436130374,91.59006277225258,96.46668075674577,100.131105405796,106.23011455409221,109.07591779992381,142.866706869969,185.7639142833528,168.01914080961305,133.2096937189777,103.16548611967772,91.09183647686967,96.43670736202601,78.87909000752194
2022-01-02,63.56151722433813,55.39560164975174,53.1368601987007,37.29988941364871,30.775215143306177,39.45618065172067,44.028878904375574,14.119365098751075,30.476093999927485,46.42198366399539,57.40664684794301,68.41073348354563,59.05153783655793,52.44567569563806,41.65779183517711,37.72692793205111,45.4672001052261,62.05342192753507,80.26354881233055,76.92691113062845,61.7569264499061,45.784892135073164,56.480169659013534,50.69815534940134
2022-01-03,-2.4903552783811307,-7.292275323015616,-11.424853618259021,-27.706814897599145,-6.735043409410878,27.68901322542918,80.33782505814767,90.77021386107772,106.10537388829837,90.13303801250692,79.79414289853449,78.13979082463604,68.5447931871536,66.14705123049202,73.67774982995537,81.45563472030344,96.31044879882116,108.9738562510748,94.0011496280133,97.95050967941,83.9719630355873,75.5689937968805,69.44792546808232,53.33111686263689
2022-01-04,93.20178026737061,92.93481197747761,91.71007517610335,89.71809440305591,95.32028799026449,114.78224322982996,156.00443603729732,191.78198186496383,212.54181981053856,212.09276892645946,202.31173068819203,215.91547187048548,198.97221258767576,192.81493489410522,184.96201240255098,176.98156318975407,182.54971876838317,190.30513623694875,168.9842039506027,148.44938527834648,112.29647156143093,94.10258708975677,85.95002933297434,78.96925465182504
2022-01-05,83.30821474683037,72.11491869254567,64.04386489634395,59.15682464255424,63.05430247290394,75.70908607302668,96.41835591331055,133.3676851086214,147.82537210613006,122.99345475112084,110.04260704902177,96.88484921340283,92.79329198124951,89.56701823719051,91.23840067359015,98.38408010028495,115.85168558714012,151.23038198172011,155.28956451650708,145.4766695974153,129.89066870311805,110.64216305069895,99.17048742105507,84.51067306678863
2022-01-06,97.8768327645885,95.11308698240985,95.12143407396927,99.40140269611213,105.8102678166343,120.85195306197882,155.20349838645006,191.82496446381677,206.88854058539766,190.84521962755966,185.1765358926321,184.50271920539893,180.037112253557,187.7073822373634,206.40018299892495,223.65736708611118,267.4652957494098,269.11796113648506,248.64669741386103,219.69413480828786,184.79258206786184,144.79121710113247,125.92385459477075,105.77698948253233
2022-01-07,117.86575654659151,108.92339089618777,97.42861709398142,90.08770204884227,95.83698462225567,106.77424720160052,123.83556147058084,153.07712004138492,173.7818367588755,154.32639224008676,143.45842822191491,137.33334027211382,135.094092889037,133.30823971682008,134.51715052123805,148.16974881060835,174.7568954773347,197.89649255350474,197.97064765272725,179.96828072400024,167.41827087402507,138.49701224735557,137.81026624294935,118.1677407812163
2022-01-08,171.8640421328347,139.58515804753532,132.45295015854808,126.39782631960145,131.2807601194155,140.39364173653237,150.14244374620435,187.62323699567975,194.68421692161584,191.05838043359176,187.30501415874002,170.6831213223036,159.580009731203,141.5837607889308,136.79248931967618,135.87337681543278,154.72752002201756,182.65200626965822,160.3406130596333,146.37614815281827,141.72425779165872,111.37662227664565,106.7905825822749,81.20699582705527
2022-01-09,67.08553628956611,74.4382192695049,72.62184616116843,69.45728033680979,70.89491554962247,78.11512216008455,61.4432381104889,84.97443312512284,112.95753704800987,118.75364916163412,126.84103598320482,146.65709544173663,154.9820155774653,144.3976191386622,144.68477889830177,159.56052643727554,194.06619831831458,235.69044644474582,243.49838143581815,239.6415480576818,219.1949314967867,212.5269430339685,218.93229814012756,170.48547565238562
2022-01-10,209.3268262184422,206.70896636038373,200.46915724273055,184.5597182608873,185.29847923108966,209.158967452812,276.7777258845895,348.46260831221286,318.9163514148829,339.6812814304935,335.68827548538076,348.55878583656414,343.86786498508,336.6321015502254,335.16975898502795,327.05918787670385,367.78340190039637,360.8224163899337,334.7386645880388,318.5481861828672,291.3739328614023,270.64651920206916,242.3139415943815,219.98294115262223
2022-01-11,200.72267566245807,190.97864784211302,183.75419789497215,177.9386900137043,188.71468711022243,199.69870825770096,221.70216359243832,279.80878614678306,296.91082833894484,293.33571812993887,287.05119401015685,281.9339333206619,275.97906829948226,275.53699656159677,284.6173098456791,297.86178206688106,303.4341169604285,327.4886787609653,319.6955029786704,283.69851202837435,261.64678991420726,228.50617556295725,218.5396554568556,184.3413011629722
2022-01-12,208.54804327993517,203.912791703087,206.56325600168913,208.0378500585474,221.6006755568091,251.1078920302657,287.173956805805,326.91963048201364,339.29569695044563,337.6840516909548,315.3769666872668,301.6126468172313,293.6254282327452,279.0750805871624,286.9513261045865,293.91020285681253,287.4925063213933,294.26860161976026,267.9129838597883,240.85946570691596,215.06677359415193,168.15199440983875,154.90086109426392,121.07292211687373
2022-01-13,160.28719471547117,147.5895489043163,133.7679796695422,128.55590921127813,129.9403618317347,145.8180704926508,187.46772614927062,223.42368723966143,231.89692175984013,217.07190230668863,204.35602801732767,195.89164892665457,182.29806057357672,173.6778435164661,179.46491362037116,201.56235340448688,214.77579162872655,255.1455641759,250.4011455664711,224.44304478227423,198.09646711034225,164.19430768776965,149.69348895075942,122.26285708737703
