Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-01,-7.51879223812449,-8.602129010611804,-5.792064985467476,1.7963357154177402,-9.198979024680312,-15.024590442700003,-36.210031424272785,-44.65487702811683,-28.876543749132765,31.708012762744076,53.64941030583046,58.01884987517772,72.76821342027,70.7075373904888,83.71954347999585,111.57480305896561,136.75652599009683,145.94145883931347,126.75863886989399,100.31463345412274,75.29512131155954,47.030887947886725,66.29269716404426,54.512348589448834
2022-01-02,64.38520873354052,59.25168464863997,53.87162538544195,49.84205575182383,42.75800810035845,43.250565168609135,27.276270000451703,29.518458809216256,55.38369772805422,44.44391885792001,55.74095144557572,61.78325290926773,46.59895886715463,2.1083885042953625,-6.887881875618916,-6.719443630913744,0.3571385965262408,44.47476299610024,63.36083015201966,39.32374677030565,39.0326517004725,26.30432903248102,37.87968845039444,13.858461650798546
2022-01-03,8.251824176854939,2.5106809039800453,0.1822727614080577,-1.6985591998721645,0.35235873575730636,17.625761291806853,42.1963262161812,86.80777870774007,105.30913974358825,79.28882235268838,62.116658308450894,54.15650512590132,52.55543337283538,50.809794207855944,62.47855787335435,72.61395185295646,85.38487727552774,107.93309834521969,106.4776325732433,86.51133432797302,85.61713834966777,86.45885727528048,81.0088013043743,65.6198975094471
2022-01-04,89.85273570421538,92.85651685515545,95.3165454037421,99.4929770456139,107.84372687716541,123.06183837531017,159.10352374193178,189.85918108934408,222.87295784830616,219.77863778226143,214.6474206546062,212.5819917242953,203.48857128194908,204.65123325546776,202.6891329117132,194.94804911194325,190.20907901444326,190.2484167564409,172.47267541917137,154.43065919097845,137.59708917913906,115.46358251227849,99.46699898592689,86.23325750849018
2022-01-05,79.33468852704509,68.47946964591671,57.56987425024355,51.04420801489892,50.710495963731944,58.7415832061745,71.09641055594241,113.21859931816489,122.42605274736322,103.81649478581278,101.96136003086997,96.10949387795841,95.19240924934238,93.28265473396517,94.34434694141258,101.89010364395257,109.64976063184466,139.98098083073296,135.06118469135666,133.9049785990751,127.089321211263,103.77240924898463,97.96399757381933,73.71395836028054
2022-01-06,88.38384620190533,90.05163239152,89.55612202075982,96.55292205660541,102.1427992136954,115.28937313632542,132.48985145061096,152.526279400144,179.01828232909133,175.22667546337524,168.86200460347553,165.600363137481,171.62487310998506,183.20882609579223,200.99978485312653,208.9091500440644,219.60352514907646,222.59178494321736,196.14068550553876,181.03193280849962,149.02655659661335,133.3990522434699,129.46202424104752,108.93929809538567
2022-01-07,118.23596615468088,106.46061694245432,89.72438011340526,80.09176257327482,81.0432985781431,100.0169716859826,121.61906093850963,166.03807733062652,190.47551562290676,153.60124129409155,141.9376785864216,146.05975543127266,146.6307762973756,141.22001646625105,129.26487908053574,144.95471668189623,137.94194211092426,194.47900347826794,203.7186082088528,189.4911120822198,163.40420809720783,141.87150945922133,144.43823759226845,111.23299982433932
2022-01-08,159.27237171034685,151.63716244291572,151.39713833907422,149.26390546413083,144.2863224291804,146.57157357615716,155.77859180458165,176.64366987628867,202.45441210025626,202.98912745082237,193.8607867451215,184.51353384574372,158.90070375456025,136.668345922216,125.94151839752365,119.30459920815055,124.37010520779701,147.5171387608111,144.36527403704895,131.2860919476723,131.458987507633,113.4382507436145,97.31329534534188,62.194607094570024
2022-01-09,75.89645248010234,64.35639350263126,64.69748565070361,69.30155285589967,68.2538246954921,75.5083292750862,66.86210559488217,73.6323073220619,88.74831910787364,118.3707525922493,132.98059962684187,157.98523375907158,162.17283227399915,156.26409333587924,158.84455917052824,176.91876437242956,190.47389264275094,216.12506413452076,226.18542085013377,238.28640585128576,222.56682848504744,210.36898447722479,199.09382311618037,177.841676755616
2022-01-10,198.85239416106862,193.76438523692173,191.1822844769562,190.49671005381185,189.30630486456823,205.04406308684042,260.2894707809183,311.011563534434,340.48802058209253,342.0778252027512,334.6084888455078,330.97325164433454,331.3277400011618,329.5179750250121,321.00554520103833,320.48084666033697,309.81837960109533,331.92523440584426,320.69285758625995,308.509578969719,287.07081682964383,251.0564322707886,234.9226394784481,210.06236998317723
2022-01-11,204.67297710476623,190.11291424692183,181.1694872317301,174.36163684292404,180.80894443472587,191.7879680269706,249.62267598669752,314.89814644211515,345.60543900223536,330.0302004885261,315.01738787469367,308.42485053316545,306.2048387181951,305.7982743773041,310.8336651894797,313.9933281404017,320.1902150388935,327.1037408708931,326.43650831406774,316.07583458689646,298.2859302439284,246.08536767659396,228.4336679837291,195.5548502111926
2022-01-12,213.5500779903168,202.8619830005581,196.39689744637124,195.31604546221237,202.84499244562963,220.33485273662376,267.509367971339,321.69303041915714,357.7458000662984,329.7862535269711,319.4562005400394,315.1677605989155,302.6757009889685,297.47527975272993,296.41242385690225,292.5725924167134,287.24289724319317,297.84703446437834,293.31593734026734,283.95926730779524,253.76615982368023,223.96586021417522,203.5207782615213,171.1970249991442
2022-01-13,167.9500739218222,158.60336985275853,150.17515599559025,139.38762722264653,148.87497340474266,162.9781661721769,209.02728435356215,247.05782743680197,260.76902744676,257.2695544033146,246.2084971717548,242.22673330210202,228.38229057470252,226.2726192596873,231.85452732317214,250.3497953230627,263.11928158659185,261.5277325772182,261.7672714080201,256.3060398610946,232.48026748756598,191.96544403834633,169.44488815978784,143.80134920257447
