Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-01,192.42547607421875,200.83145141601562,189.5583953857422,186.07846069335938,177.5372314453125,169.03985595703125,168.0430908203125,186.09739685058594,221.20472717285156,225.50804138183594,219.83155822753906,215.56610107421875,196.09072875976562,197.39578247070312,195.84503173828125,189.92803955078125,194.8787841796875,199.29708862304688,214.7120361328125,241.73394775390625,247.07456970214844,246.67379760742188,237.65512084960938,216.87586975097656
2022-01-02,149.86045837402344,145.889404296875,136.60443115234375,133.36297607421875,130.36859130859375,126.92057800292969,132.81607055664062,146.31759643554688,168.69419860839844,180.735107421875,180.50912475585938,165.70745849609375,153.78155517578125,145.978515625,142.67945861816406,141.26473999023438,143.59852600097656,143.56956481933594,163.86363220214844,176.86911010742188,192.74220275878906,194.28884887695312,189.3628692626953,175.5039825439453
2022-01-03,203.406982421875,217.96444702148438,197.01560974121094,188.06915283203125,191.13540649414062,192.4447784423828,186.28504943847656,207.0177459716797,232.92088317871094,243.68832397460938,254.99481201171875,229.7369384765625,212.2611846923828,202.08120727539062,201.8285369873047,201.69580078125,198.20887756347656,205.7344970703125,228.9740753173828,245.421875,256.0721435546875,264.7891540527344,246.79876708984375,224.79281616210938
2022-01-04,153.700439453125,153.06695556640625,138.9354248046875,130.08792114257812,125.73818969726562,125.3270263671875,127.67666625976562,138.96282958984375,157.2597198486328,167.33970642089844,170.26809692382812,161.81809997558594,152.78536987304688,147.40516662597656,149.1271514892578,147.52561950683594,144.7032928466797,149.83485412597656,167.27777099609375,180.14013671875,188.93475341796875,195.31399536132812,179.95248413085938,167.7699432373047
2022-01-05,132.85812377929688,126.8731689453125,116.38751983642578,109.3369140625,109.90628051757812,105.68634033203125,107.90399932861328,125.21070098876953,156.97311401367188,161.8531036376953,163.16238403320312,150.39907836914062,140.51077270507812,134.78689575195312,131.3484344482422,131.0403594970703,129.7060546875,139.8815155029297,163.81558227539062,170.65579223632812,185.35006713867188,185.07916259765625,169.2960662841797,152.58746337890625
2022-01-06,178.7379913330078,178.44131469726562,160.43736267089844,142.75677490234375,155.05953979492188,151.4022216796875,151.74697875976562,166.0451202392578,198.08148193359375,210.9997100830078,209.21630859375,190.50852966308594,175.50021362304688,170.4666748046875,170.12396240234375,161.77398681640625,158.11917114257812,165.79454040527344,191.76876831054688,208.48521423339844,219.26675415039062,225.5068817138672,211.10809326171875,192.66668701171875
2022-01-07,188.29481506347656,183.93104553222656,176.05859375,169.67079162597656,156.93707275390625,155.93606567382812,159.46458435058594,172.38177490234375,195.79293823242188,211.60650634765625,209.13807678222656,205.13986206054688,183.38995361328125,181.74391174316406,178.60874938964844,171.07127380371094,174.84852600097656,184.01376342773438,210.63116455078125,226.45652770996094,239.4597625732422,237.58453369140625,229.77743530273438,212.30361938476562
2022-01-08,201.10842895507812,209.42845153808594,190.3101348876953,177.06153869628906,170.42550659179688,170.7366943359375,177.4473876953125,185.832763671875,210.12075805664062,212.07284545898438,210.0282440185547,200.3533477783203,187.17507934570312,183.38775634765625,184.90948486328125,176.18930053710938,169.90200805664062,174.73309326171875,192.1773681640625,207.51968383789062,212.21795654296875,226.95297241210938,223.44082641601562,211.0655975341797
2022-01-09,166.19256591796875,170.71754455566406,161.2852783203125,152.3646697998047,146.94769287109375,145.58309936523438,152.6216583251953,162.48516845703125,176.0125732421875,183.24041748046875,180.84078979492188,168.4437713623047,159.82899475097656,152.73892211914062,148.96095275878906,144.47544860839844,138.40866088867188,139.1143798828125,153.496337890625,171.8479461669922,185.18777465820312,194.71047973632812,188.00526428222656,178.41445922851562
2022-01-10,177.63995361328125,172.3281707763672,171.40155029296875,170.0122528076172,160.79144287109375,156.18807983398438,166.61700439453125,179.91693115234375,192.85179138183594,202.80810546875,205.48289489746094,198.64866638183594,190.78125,188.4928436279297,181.53338623046875,181.94271850585938,180.99563598632812,186.634521484375,201.08091735839844,216.5747833251953,229.0283966064453,225.8028106689453,217.51329040527344,195.19105529785156
2022-01-11,206.28358459472656,205.70375061035156,195.102783203125,186.1269989013672,183.09922790527344,182.0653533935547,190.102294921875,196.712646484375,227.07322692871094,229.74185180664062,227.39474487304688,220.81777954101562,206.99395751953125,206.86776733398438,206.7847900390625,191.27163696289062,191.9287109375,198.64224243164062,222.16151428222656,228.77392578125,239.5879364013672,243.11065673828125,230.46063232421875,222.21498107910156
2022-01-12,206.4451141357422,216.27108764648438,206.1736297607422,193.35914611816406,187.8260955810547,180.32363891601562,190.79116821289062,209.6988983154297,226.40908813476562,234.9871063232422,229.0908966064453,226.42967224121094,215.39755249023438,216.7894744873047,216.12664794921875,209.93202209472656,207.9553985595703,204.58946228027344,225.54019165039062,247.95774841308594,253.2581024169922,253.13182067871094,239.157958984375,225.72842407226562
2022-01-13,216.7727508544922,208.36424255371094,201.80767822265625,192.030029296875,174.11544799804688,171.73597717285156,182.78958129882812,197.28726196289062,226.5434112548828,235.8765869140625,233.639404296875,230.70962524414062,215.70420837402344,217.6351776123047,227.92031860351562,211.25836181640625,199.71621704101562,215.47010803222656,244.30682373046875,261.96240234375,267.87451171875,260.19317626953125,245.8836669921875,224.91070556640625
2022-01-14,216.86026000976562,217.89808654785156,208.28231811523438,194.06573486328125,186.25021362304688,175.3878936767578,189.03138732910156,209.8966522216797,239.91925048828125,246.88436889648438,243.73757934570312,231.42822265625,211.4728546142578,209.81985473632812,202.9327392578125,194.82290649414062,200.76808166503906,204.64956665039062,226.47879028320312,249.1739044189453,261.0583801269531,262.35772705078125,254.49180603027344,240.34808349609375
2022-01-15,202.3948974609375,208.50527954101562,205.63742065429688,193.06158447265625,180.5141143798828,177.38833618164062,184.19189453125,197.35769653320312,209.65138244628906,219.28509521484375,207.66148376464844,210.05442810058594,194.96133422851562,198.68063354492188,187.33013916015625,185.70370483398438,186.35336303710938,187.43719482421875,196.62741088867188,217.48641967773438,227.75502014160156,240.94964599609375,235.52346801757812,217.5938262939453
2022-01-16,214.0997772216797,216.8047332763672,207.3988800048828,203.909423828125,191.27886962890625,189.78311157226562,192.73666381835938,212.1080322265625,223.36473083496094,233.5093231201172,227.76593017578125,226.5879669189453,215.1795654296875,219.2003631591797,216.41818237304688,213.953125,204.58517456054688,212.5124969482422,228.72894287109375,241.87930297851562,256.6217956542969,254.34835815429688,242.20346069335938,227.22975158691406
2022-01-17,241.50619506835938,235.71490478515625,235.8906707763672,209.61285400390625,206.25930786132812,188.9062042236328,210.22445678710938,224.21363830566406,250.34765625,254.07708740234375,255.7692108154297,243.72496032714844,225.8372344970703,237.16119384765625,234.61764526367188,217.07904052734375,220.96913146972656,228.47076416015625,248.17735290527344,274.1600036621094,285.9592590332031,287.9862060546875,276.6372375488281,250.52847290039062
2022-01-18,243.12240600585938,247.0596923828125,235.3704376220703,228.7128448486328,214.03314208984375,209.12034606933594,221.1207733154297,241.5697784423828,253.49752807617188,263.8224792480469,263.55889892578125,252.67469787597656,243.14524841308594,250.72067260742188,243.6274871826172,235.1163330078125,230.71994018554688,239.25245666503906,246.08544921875,278.19207763671875,279.5865478515625,301.2260437011719,291.380859375,263.2362060546875
2022-01-19,222.19387817382812,235.65370178222656,220.16452026367188,207.95103454589844,196.3253936767578,201.304931640625,208.40716552734375,220.2688446044922,251.15597534179688,266.36761474609375,265.36920166015625,253.98085021972656,230.20269775390625,227.67507934570312,222.292236328125,216.1614532470703,213.6886444091797,214.46334838867188,239.34918212890625,260.3622741699219,263.06689453125,262.7566833496094,253.5977020263672,231.22109985351562
2022-01-20,209.8893585205078,215.29331970214844,200.3916015625,186.31558227539062,176.42953491210938,168.38279724121094,177.2177734375,188.45799255371094,219.40518188476562,218.65892028808594,226.40284729003906,219.84341430664062,204.48231506347656,201.1092071533203,201.35894775390625,187.50286865234375,180.34588623046875,196.81663513183594,212.88534545898438,239.1180877685547,251.70057678222656,259.3869934082031,244.89016723632812,224.43658447265625
2022-01-21,183.98333740234375,176.72706604003906,162.59022521972656,152.96701049804688,144.17098999023438,144.20518493652344,150.0400390625,163.25759887695312,191.8133087158203,201.39434814453125,206.27223205566406,194.15353393554688,180.89413452148438,179.0781707763672,175.55056762695312,167.3391571044922,163.50772094726562,176.55535888671875,191.2585906982422,213.39532470703125,223.5741729736328,238.59925842285156,222.968505859375,205.80709838867188
2022-01-22,187.11004638671875,183.06394958496094,167.44793701171875,163.19920349121094,156.13816833496094,153.32833862304688,164.13487243652344,177.101318359375,200.90692138671875,212.27011108398438,209.46176147460938,201.33718872070312,194.42172241210938,188.86538696289062,188.21383666992188,183.62750244140625,180.23281860351562,192.73968505859375,206.4486083984375,224.70578002929688,231.8970489501953,234.77178955078125,221.337890625,205.25401306152344
2022-01-23,195.00009155273438,193.55438232421875,179.0203857421875,171.81307983398438,170.09226989746094,165.77139282226562,169.20651245117188,179.29888916015625,205.37327575683594,213.97640991210938,216.7799072265625,205.67092895507812,200.4281463623047,195.79750061035156,189.92279052734375,184.39596557617188,182.0153045654297,192.92745971679688,213.43557739257812,233.70968627929688,231.46910095214844,237.69467163085938,225.8546600341797,205.6086883544922
2022-01-24,214.48658752441406,213.767578125,206.92401123046875,194.7918243408203,185.63661193847656,178.53005981445312,186.67343139648438,206.04928588867188,229.1682891845703,236.88055419921875,242.95579528808594,228.4080047607422,216.79095458984375,214.58905029296875,206.75131225585938,195.12091064453125,195.15274047851562,191.08493041992188,210.86648559570312,232.92947387695312,247.65579223632812,248.81161499023438,240.5245361328125,224.37841796875
2022-01-25,241.31256103515625,240.02581787109375,235.75160217285156,228.8876495361328,221.37396240234375,220.05081176757812,223.85894775390625,231.11672973632812,256.2032775878906,261.85992431640625,271.9345703125,259.07855224609375,233.4077606201172,234.2161102294922,232.40194702148438,223.62548828125,216.16329956054688,224.5083465576172,251.17684936523438,274.64935302734375,270.18536376953125,279.5231018066406,275.9141845703125,251.49598693847656
2022-01-26,234.92233276367188,245.6712188720703,219.9310302734375,217.65884399414062,209.91778564453125,212.0713348388672,225.06961059570312,230.19052124023438,244.35809326171875,251.0567169189453,251.35743713378906,237.69775390625,228.6558837890625,224.89317321777344,222.77597045898438,216.4608612060547,222.72886657714844,230.9965057373047,243.26473999023438,263.2525634765625,274.8172607421875,274.1905822753906,261.92578125,246.01141357421875
2022-01-27,226.9918212890625,236.56895446777344,215.78421020507812,206.96615600585938,201.40541076660156,195.87789916992188,200.78887939453125,219.793212890625,247.00807189941406,250.4521484375,247.77505493164062,242.93087768554688,227.09951782226562,223.93643188476562,211.26913452148438,202.01051330566406,204.25473022460938,204.31060791015625,236.07647705078125,256.615966796875,264.3868103027344,274.01300048828125,261.4498291015625,239.36920166015625
