Date,Price,Exogenous 1,Exogenous 2,Price_no_outliers
2019-01-02 00:00:00,64.03,24914.0,5814.5,64.03
2019-01-02 01:00:00,61.74,22758.0,6484.4,61.74
2019-01-02 02:00:00,53.0,20772.0,6699.2,53.0
2019-01-02 03:00:00,48.23,19690.0,6981.3,48.23
2019-01-02 04:00:00,47.23,19176.0,7298.0,47.23
2019-01-02 05:00:00,45.24,19186.0,7711.8,45.24
2019-01-02 06:00:00,45.7,20119.0,8186.9,45.7
2019-01-02 07:00:00,51.1,23170.0,8695.7,51.1
2019-01-02 08:00:00,58.37,27403.0,9077.6,58.37
2019-01-02 09:00:00,63.75,31126.0,9368.9,63.75
2019-01-02 10:00:00,66.1,33861.0,10053.8,66.1
2019-01-02 11:00:00,65.88,34907.0,10835.6,65.88
2019-01-02 12:00:00,63.63,35244.0,11533.5,63.63
2019-01-02 13:00:00,62.8,34995.0,11849.4,62.8
2019-01-02 14:00:00,63.16,34970.0,11757.5,63.16
2019-01-02 15:00:00,61.5,33722.0,11510.6,61.5
2019-01-02 16:00:00,60.69,32795.0,11013.8,60.69
2019-01-02 17:00:00,62.19,32411.0,10121.4,62.19
2019-01-02 18:00:00,67.1,32696.0,8735.7,67.1
2019-01-02 19:00:00,69.3,34130.0,7781.8,69.3
2019-01-02 20:00:00,69.25,34671.0,7548.3,69.25
2019-01-02 21:00:00,68.07,34772.0,7238.6,68.07
2019-01-02 22:00:00,68.01,34508.0,7026.3,68.01
2019-01-02 23:00:00,66.66,32496.0,6794.9,66.66
2019-01-03 00:00:00,64.28,29281.0,6558.0,64.28
2019-01-03 01:00:00,62.01,27364.0,5995.2,62.01
2019-01-03 02:00:00,54.85,25210.0,5714.9,54.85
2019-01-03 03:00:00,52.19,23960.0,5569.3,52.19
2019-01-03 04:00:00,50.21,23429.0,5487.9,50.21
2019-01-03 05:00:00,50.2,23387.0,5393.6,50.2
2019-01-03 06:00:00,52.19,24026.0,5324.0,52.19
2019-01-03 07:00:00,54.91,26413.0,5332.5,54.91
2019-01-03 08:00:00,66.58,30504.0,5275.9,66.58
2019-01-03 09:00:00,68.03,33941.0,5129.0,68.03
2019-01-03 10:00:00,69.12,36099.0,5463.700000000001,69.12
2019-01-03 11:00:00,69.19,37225.0,6023.7,69.19
2019-01-03 12:00:00,68.01,37319.0,6373.0,68.01
2019-01-03 13:00:00,67.2,36930.0,6474.5,67.2
2019-01-03 14:00:00,66.7,36592.0,6222.8,66.7
2019-01-03 15:00:00,67.0,35122.0,5764.5,67.0
2019-01-03 16:00:00,68.01,34403.0,5334.200000000001,68.01
2019-01-03 17:00:00,68.99,34206.0,4609.2,68.99
2019-01-03 18:00:00,70.0,34520.0,3532.6,70.0
2019-01-03 19:00:00,71.1,35921.0,2976.1,71.1
2019-01-03 20:00:00,70.55,36548.0,2808.2,70.55
2019-01-03 21:00:00,68.38,36528.0,2844.3,68.38
2019-01-03 22:00:00,67.83,36054.0,2873.2,67.83
2019-01-03 23:00:00,66.1,33850.0,2834.8,66.1
2019-01-04 00:00:00,66.88,30846.0,2790.1,66.88
2019-01-04 01:00:00,67.2,27702.0,4195.8,67.2
2019-01-04 02:00:00,63.75,25236.0,4104.5,63.75
2019-01-04 03:00:00,58.89,23829.0,4010.2,58.89
2019-01-04 04:00:00,54.94,23185.0,3902.8,54.94
2019-01-04 05:00:00,54.85,23013.0,3786.2,54.85
2019-01-04 06:00:00,58.0,23540.0,3646.6,58.0
2019-01-04 07:00:00,63.0,25669.0,3504.6,63.0
2019-01-04 08:00:00,68.4,29733.0,3336.4,68.4
2019-01-04 09:00:00,69.71,32822.0,3194.2,69.71
2019-01-04 10:00:00,71.06,35163.0,3626.6,71.06
2019-01-04 11:00:00,71.06,36469.0,4252.3,71.06
2019-01-04 12:00:00,70.16,36426.0,4771.3,70.16
2019-01-04 13:00:00,70.01,35688.0,5156.6,70.01
2019-01-04 14:00:00,69.17,35375.0,5354.0,69.17
2019-01-04 15:00:00,69.15,34469.0,5388.5,69.15
2019-01-04 16:00:00,68.4,33398.0,5153.6,68.4
2019-01-04 17:00:00,68.4,32878.0,4445.0,68.4
2019-01-04 18:00:00,69.15,32912.0,3318.0,69.15
2019-01-04 19:00:00,71.06,34649.0,2722.8,71.06
2019-01-04 20:00:00,71.94,35261.0,2473.5,71.94
2019-01-04 21:00:00,70.2,35462.0,2431.0,70.2
2019-01-04 22:00:00,68.71,35365.0,2426.2,68.71
2019-01-04 23:00:00,68.68,33520.0,2533.5,68.68
2019-01-05 00:00:00,68.17,30476.0,2716.5,68.17
2019-01-05 01:00:00,71.68,27656.0,2811.6,71.68
2019-01-05 02:00:00,69.5,25470.0,2928.3,69.5
2019-01-05 03:00:00,68.07,23848.0,3116.0,68.07
2019-01-05 04:00:00,66.0,23023.0,3317.1,66.0
2019-01-05 05:00:00,63.93,22667.0,3628.4,63.93
2019-01-05 06:00:00,62.0,22645.0,4008.1,62.0
2019-01-05 07:00:00,60.84,23224.0,4394.9,60.84
2019-01-05 08:00:00,62.92,24387.0,4751.3,62.92
2019-01-05 09:00:00,60.79,26109.0,5065.6,60.79
2019-01-05 10:00:00,66.92,28906.0,5809.3,66.92
2019-01-05 11:00:00,69.12,31198.0,6802.0,69.12
2019-01-05 12:00:00,68.25,31418.0,7497.1,68.25
2019-01-05 13:00:00,67.67,31280.0,7857.6,67.67
2019-01-05 14:00:00,64.0,31465.0,8166.5,64.0
2019-01-05 15:00:00,61.57,30659.0,8442.5,61.57
2019-01-05 16:00:00,59.4,29182.0,8457.0,59.4
2019-01-05 17:00:00,58.31,28291.0,8285.3,58.31
2019-01-05 18:00:00,67.2,28349.0,7756.6,67.2
2019-01-05 19:00:00,69.0,30316.0,7760.8,69.0
2019-01-05 20:00:00,68.71,31027.0,7906.7,68.71
2019-01-05 21:00:00,68.07,31637.0,8143.7,68.07
2019-01-05 22:00:00,65.38,31894.0,8306.6,65.38
2019-01-05 23:00:00,65.76,30648.0,8321.2,65.76
2019-01-06 00:00:00,62.8,28605.0,8309.0,62.8
2019-01-06 01:00:00,63.75,26500.0,8128.8,63.75
2019-01-06 02:00:00,54.7,24429.0,7995.2,54.7
2019-01-06 03:00:00,54.05,22797.0,7869.9,54.05
2019-01-06 04:00:00,48.06,21811.0,7710.6,48.06
2019-01-06 05:00:00,48.37,21226.0,7610.3,48.37
2019-01-06 06:00:00,47.17,21159.0,7535.5,47.17
2019-01-06 07:00:00,48.19,21602.0,7469.8,48.19
2019-01-06 08:00:00,50.2,22235.0,7256.6,50.2
2019-01-06 09:00:00,52.2,23075.0,7089.2,52.2
2019-01-06 10:00:00,54.7,25027.0,7506.900000000001,54.7
2019-01-06 11:00:00,62.0,27389.0,8102.2,62.0
2019-01-06 12:00:00,64.01,28241.0,8568.3,64.01
2019-01-06 13:00:00,64.18,27944.0,8830.5,64.18
2019-01-06 14:00:00,64.86,27927.0,8941.9,64.86
2019-01-06 15:00:00,64.01,27195.0,8851.0,64.01
2019-01-06 16:00:00,58.31,25703.0,8597.3,58.31
2019-01-06 17:00:00,54.94,25050.0,8222.1,54.94
2019-01-06 18:00:00,63.43,25523.0,7506.599999999999,63.43
2019-01-06 19:00:00,67.37,28091.0,7173.5,67.37
2019-01-06 20:00:00,67.2,29487.0,7353.5,67.2
2019-01-06 21:00:00,66.03,30530.0,7498.9,66.03
2019-01-06 22:00:00,68.0,31186.0,7538.4,68.0
2019-01-06 23:00:00,67.65,30546.0,7490.1,67.65
2019-01-07 00:00:00,65.38,28304.0,7459.8,65.38
2019-01-07 01:00:00,59.59,25943.0,7495.2,59.59
2019-01-07 02:00:00,54.09,24012.0,7312.1,54.09
2019-01-07 03:00:00,52.2,22837.0,7158.0,52.2
2019-01-07 04:00:00,50.9,22272.0,6993.3,50.9
2019-01-07 05:00:00,50.5,22039.0,6928.9,50.5
2019-01-07 06:00:00,50.9,22535.0,6915.4,50.9
2019-01-07 07:00:00,55.77,24581.0,6911.1,55.77
2019-01-07 08:00:00,68.61,27412.0,6890.6,68.61
2019-01-07 09:00:00,69.15,29668.0,6919.7,69.15
2019-01-07 10:00:00,69.7,31728.0,7467.0,69.7
2019-01-07 11:00:00,69.49,33566.0,8262.4,69.49
2019-01-07 12:00:00,69.01,34142.0,8954.8,69.01
2019-01-07 13:00:00,69.0,33662.0,9498.2,69.0
2019-01-07 14:00:00,68.74,33646.0,9597.1,68.74
2019-01-07 15:00:00,66.62,32953.0,9601.3,66.62
2019-01-07 16:00:00,64.99,31916.0,9363.8,64.99
2019-01-07 17:00:00,62.67,31288.0,8834.6,62.67
2019-01-07 18:00:00,67.04,31363.0,7631.5,67.04
2019-01-07 19:00:00,70.39,33111.0,6806.799999999999,70.39
2019-01-07 20:00:00,70.33,34442.0,6736.7,70.33
2019-01-07 21:00:00,69.0,35233.0,6641.3,69.0
2019-01-07 22:00:00,67.14,35113.0,6504.8,67.14
2019-01-07 23:00:00,63.0,33178.0,6425.3,63.0
2019-01-08 00:00:00,60.84,30208.0,6315.4,60.84
2019-01-08 01:00:00,59.59,27432.0,6703.2,59.59
2019-01-08 02:00:00,54.34,25109.0,6639.1,54.34
2019-01-08 03:00:00,52.1,24023.0,6715.1,52.1
2019-01-08 04:00:00,50.71,23512.0,6830.1,50.71
2019-01-08 05:00:00,50.5,23581.0,6877.9,50.5
2019-01-08 06:00:00,51.17,24307.0,6858.6,51.17
2019-01-08 07:00:00,54.69,27031.0,6806.9,54.69
2019-01-08 08:00:00,65.82,31842.0,6757.0,65.82
2019-01-08 09:00:00,67.2,35553.0,6834.2,67.2
2019-01-08 10:00:00,68.16,37711.0,7460.9,68.16
2019-01-08 11:00:00,68.53,38916.0,8334.2,68.53
2019-01-08 12:00:00,68.15,38795.0,9122.9,68.15
2019-01-08 13:00:00,67.95,37699.0,9913.9,67.95
2019-01-08 14:00:00,67.97,37464.0,10212.6,67.97
2019-01-08 15:00:00,65.48,35967.0,10228.0,65.48
2019-01-08 16:00:00,63.13,35214.0,10109.4,63.13
2019-01-08 17:00:00,59.99,35009.0,9739.5,59.99
2019-01-08 18:00:00,67.25,35285.0,8989.2,67.25
2019-01-08 19:00:00,69.94,36976.0,8857.0,69.94
2019-01-08 20:00:00,70.0,37996.0,9118.3,70.0
2019-01-08 21:00:00,68.15,38116.0,9270.2,68.15
2019-01-08 22:00:00,67.25,37392.0,9274.5,67.25
2019-01-08 23:00:00,63.7,34524.0,9241.3,63.7
2019-01-09 00:00:00,58.85,31298.0,9215.9,58.85
2019-01-09 01:00:00,54.09,28828.0,9157.6,54.09
2019-01-09 02:00:00,52.5,26770.0,9059.0,52.5
2019-01-09 03:00:00,49.4,25422.0,9024.9,49.4
2019-01-09 04:00:00,49.6,24831.0,8932.6,49.6
2019-01-09 05:00:00,49.4,24796.0,8914.3,49.4
2019-01-09 06:00:00,49.99,25480.0,9049.2,49.99
2019-01-09 07:00:00,53.28,28088.0,8928.5,53.28
2019-01-09 08:00:00,64.07,32797.0,8956.3,64.07
2019-01-09 09:00:00,67.16,35976.0,9053.2,67.16
2019-01-09 10:00:00,67.29,37383.0,9678.9,67.29
2019-01-09 11:00:00,67.2,38283.0,10697.0,67.2
2019-01-09 12:00:00,67.0,38099.0,11664.5,67.0
2019-01-09 13:00:00,64.97,37471.0,12529.8,64.97
2019-01-09 14:00:00,64.25,36832.0,13174.3,64.25
2019-01-09 15:00:00,61.46,35917.0,13674.9,61.46
2019-01-09 16:00:00,58.64,35302.0,13982.0,58.64
2019-01-09 17:00:00,61.49,34940.0,13709.9,61.49
2019-01-09 18:00:00,67.05,35068.0,12718.8,67.05
2019-01-09 19:00:00,68.53,36874.0,12166.3,68.53
2019-01-09 20:00:00,69.01,38067.0,12113.1,69.01
2019-01-09 21:00:00,66.58,38441.0,12155.0,66.58
2019-01-09 22:00:00,64.54,37686.0,12259.1,64.54
2019-01-09 23:00:00,62.44,34763.0,12053.5,62.44
2019-01-10 00:00:00,54.7,31631.0,12040.6,54.7
2019-01-10 01:00:00,58.6,29154.0,11495.6,58.6
2019-01-10 02:00:00,50.49,26868.0,11318.3,50.49
2019-01-10 03:00:00,51.2,25616.0,11243.7,51.2
2019-01-10 04:00:00,48.8,25039.0,11181.7,48.8
2019-01-10 05:00:00,48.5,25074.0,11026.8,48.5
2019-01-10 06:00:00,49.8,25729.0,10899.1,49.8
2019-01-10 07:00:00,57.74,28328.0,10717.8,57.74
2019-01-10 08:00:00,66.18,32886.0,10478.9,66.18
2019-01-10 09:00:00,67.2,36276.0,10363.2,67.2
2019-01-10 10:00:00,68.0,37970.0,10798.1,68.0
2019-01-10 11:00:00,67.73,38794.0,11942.3,67.73
2019-01-10 12:00:00,67.05,38668.0,13259.5,67.05
2019-01-10 13:00:00,66.15,38235.0,14219.5,66.15
2019-01-10 14:00:00,66.01,37819.0,14418.4,66.01
2019-01-10 15:00:00,64.18,36811.0,14172.1,64.18
2019-01-10 16:00:00,63.52,36236.0,13861.3,63.52
2019-01-10 17:00:00,64.6,35982.0,13215.8,64.6
2019-01-10 18:00:00,67.2,36145.0,11662.7,67.2
2019-01-10 19:00:00,69.0,37908.0,10578.6,69.0
2019-01-10 20:00:00,69.69,39124.0,10392.2,69.69
2019-01-10 21:00:00,69.75,39599.0,10398.5,69.75
2019-01-10 22:00:00,67.73,38678.0,10422.3,67.73
2019-01-10 23:00:00,65.52,35900.0,10322.2,65.52
2019-01-11 00:00:00,63.02,32632.0,10121.8,63.02
2019-01-11 01:00:00,60.84,29544.0,9928.4,60.84
2019-01-11 02:00:00,55.61,27234.0,9774.3,55.61
2019-01-11 03:00:00,52.85,25937.0,9631.4,52.85
2019-01-11 04:00:00,51.0,25409.0,9522.7,51.0
2019-01-11 05:00:00,49.98,25378.0,9426.0,49.98
2019-01-11 06:00:00,51.6,26039.0,9406.4,51.6
2019-01-11 07:00:00,58.31,28713.0,9414.1,58.31
2019-01-11 08:00:00,68.35,33688.0,9376.8,68.35
2019-01-11 09:00:00,69.01,37099.0,9388.2,69.01
2019-01-11 10:00:00,69.45,38636.0,9936.7,69.45
2019-01-11 11:00:00,69.01,39215.0,11063.4,69.01
2019-01-11 12:00:00,67.71,39042.0,12336.8,67.71
2019-01-11 13:00:00,67.69,38501.0,12895.5,67.69
2019-01-11 14:00:00,67.2,38071.0,12795.1,67.2
2019-01-11 15:00:00,67.66,36859.0,12511.6,67.66
2019-01-11 16:00:00,66.06,36090.0,12161.1,66.06
2019-01-11 17:00:00,66.18,35705.0,11319.8,66.18
2019-01-11 18:00:00,68.07,35852.0,9894.2,68.07
2019-01-11 19:00:00,70.0,37649.0,8852.8,70.0
2019-01-11 20:00:00,70.45,38675.0,8695.2,70.45
2019-01-11 21:00:00,69.19,38867.0,8619.7,69.19
2019-01-11 22:00:00,67.12,37983.0,8461.9,67.12
2019-01-11 23:00:00,66.03,35478.0,8186.6,66.03
2019-01-12 00:00:00,63.9,32527.0,7904.9,63.9
2019-01-12 01:00:00,67.18,30149.0,7662.4,67.18
2019-01-12 02:00:00,59.86,27783.0,7491.3,59.86
2019-01-12 03:00:00,53.89,26122.0,7338.0,53.89
2019-01-12 04:00:00,51.6,25231.0,7185.9,51.6
2019-01-12 05:00:00,51.4,24859.0,7060.4,51.4
2019-01-12 06:00:00,51.45,24771.0,6907.6,51.45
2019-01-12 07:00:00,52.37,25546.0,6762.6,52.37
2019-01-12 08:00:00,57.49,27531.0,6676.3,57.49
2019-01-12 09:00:00,64.0,29502.0,6648.1,64.0
2019-01-12 10:00:00,68.0,32355.0,7098.4,68.0
2019-01-12 11:00:00,68.39,34565.0,8128.3,68.39
2019-01-12 12:00:00,67.13,34674.0,9449.2,67.13
2019-01-12 13:00:00,64.69,34108.0,10432.2,64.69
2019-01-12 14:00:00,66.12,33847.0,10868.2,66.12
2019-01-12 15:00:00,64.58,33148.0,11010.6,64.58
2019-01-12 16:00:00,59.86,31966.0,10950.7,59.86
2019-01-12 17:00:00,57.52,31105.0,10320.2,57.52
2019-01-12 18:00:00,59.86,31128.0,8957.7,59.86
2019-01-12 19:00:00,68.39,33242.0,7848.2,68.39
2019-01-12 20:00:00,69.45,34259.0,7786.0,69.45
2019-01-12 21:00:00,69.69,34975.0,7976.3,69.69
2019-01-12 22:00:00,69.45,34777.0,8104.3,69.45
2019-01-12 23:00:00,68.71,33051.0,8091.2,68.71
2019-01-13 00:00:00,67.83,30707.0,8047.6,67.83
2019-01-13 01:00:00,57.48,27970.0,8596.7,57.48
2019-01-13 02:00:00,52.29,25744.0,8600.6,52.29
2019-01-13 03:00:00,50.81,24010.0,8511.7,50.81
2019-01-13 04:00:00,50.0,23050.0,8397.3,50.0
2019-01-13 05:00:00,49.91,22634.0,8357.2,49.91
2019-01-13 06:00:00,49.91,22653.0,8303.2,49.91
2019-01-13 07:00:00,49.97,23241.0,8222.1,49.97
2019-01-13 08:00:00,50.97,24315.0,8045.1,50.97
2019-01-13 09:00:00,51.31,25422.0,7853.5,51.31
2019-01-13 10:00:00,52.29,27560.0,8169.0,52.29
2019-01-13 11:00:00,61.78,29687.0,8988.300000000001,61.78
2019-01-13 12:00:00,62.5,30404.0,10006.3,62.5
2019-01-13 13:00:00,63.15,30141.0,10491.7,63.15
2019-01-13 14:00:00,66.0,30215.0,10572.0,66.0
2019-01-13 15:00:00,66.0,30156.0,10587.4,66.0
2019-01-13 16:00:00,63.67,28997.0,10258.4,63.67
2019-01-13 17:00:00,60.82,28195.0,9647.0,60.82
2019-01-13 18:00:00,64.39,28315.0,8486.0,64.39
2019-01-13 19:00:00,68.52,30624.0,7698.2,68.52
2019-01-13 20:00:00,70.11,32428.0,7542.0,70.11
2019-01-13 21:00:00,71.69,33710.0,7506.7,71.69
2019-01-13 22:00:00,71.69,33992.0,7463.2,71.69
2019-01-13 23:00:00,70.01,32576.0,7466.8,70.01
2019-01-14 00:00:00,68.0,30021.0,7535.8,68.0
2019-01-14 01:00:00,60.0,27400.0,8232.0,60.0
2019-01-14 02:00:00,51.91,25129.0,8397.5,51.91
2019-01-14 03:00:00,51.41,23959.0,8431.1,51.41
2019-01-14 04:00:00,50.81,23522.0,8437.9,50.81
2019-01-14 05:00:00,50.47,23560.0,8454.2,50.47
2019-01-14 06:00:00,51.31,24505.0,8503.6,51.31
2019-01-14 07:00:00,56.2,27837.0,8579.4,56.2
2019-01-14 08:00:00,66.49,33080.0,8680.9,66.49
2019-01-14 09:00:00,67.83,36746.0,8798.300000000001,67.83
2019-01-14 10:00:00,68.07,37913.0,9354.4,68.07
2019-01-14 11:00:00,67.27,38452.0,10160.1,67.27
2019-01-14 12:00:00,67.0,38145.0,10885.9,67.0
2019-01-14 13:00:00,67.2,37444.0,11192.8,67.2
2019-01-14 14:00:00,66.42,36971.0,10999.1,66.42
2019-01-14 15:00:00,64.33,35739.0,10796.6,64.33
2019-01-14 16:00:00,62.56,35178.0,10395.0,62.56
2019-01-14 17:00:00,62.84,34851.0,9591.4,62.84
2019-01-14 18:00:00,68.07,35114.0,8279.0,68.07
2019-01-14 19:00:00,71.64,37234.0,7428.2,71.64
2019-01-14 20:00:00,72.52,38367.0,7014.3,72.52
2019-01-14 21:00:00,71.81,38769.0,6756.6,71.81
2019-01-14 22:00:00,70.11,37907.0,6602.2,70.11
2019-01-14 23:00:00,68.4,35006.0,6331.2,68.4
2019-01-15 00:00:00,65.54,31677.0,6015.0,65.54
2019-01-15 01:00:00,60.0,29540.0,6173.4,60.0
2019-01-15 02:00:00,56.2,27218.0,5753.9,56.2
2019-01-15 03:00:00,54.9,25989.0,5400.2,54.9
2019-01-15 04:00:00,54.9,25537.0,5029.1,54.9
2019-01-15 05:00:00,54.9,25433.0,4616.8,54.9
2019-01-15 06:00:00,57.57,26098.0,4185.8,57.57
2019-01-15 07:00:00,66.01,28894.0,3765.3,66.01
2019-01-15 08:00:00,68.65,33934.0,3300.1,68.65
2019-01-15 09:00:00,70.16,37375.0,2921.4,70.16
2019-01-15 10:00:00,70.11,38550.0,3080.2,70.11
2019-01-15 11:00:00,71.04,39094.0,3515.2,71.04
2019-01-15 12:00:00,70.11,38784.0,3776.6,70.11
2019-01-15 13:00:00,69.43,38059.0,3898.9,69.43
2019-01-15 14:00:00,69.43,37413.0,3923.3,69.43
2019-01-15 15:00:00,69.13,36300.0,3708.3,69.13
2019-01-15 16:00:00,68.99,35685.0,3324.6,68.99
2019-01-15 17:00:00,69.08,35591.0,2755.1000000000004,69.08
2019-01-15 18:00:00,71.52,35868.0,1994.4,71.52
2019-01-15 19:00:00,74.05,38134.0,1831.9,74.05
2019-01-15 20:00:00,74.74,39718.0,1748.6,74.74
2019-01-15 21:00:00,72.92,39911.0,1840.1,72.92
2019-01-15 22:00:00,72.71,38889.0,2081.2,72.71
2019-01-15 23:00:00,71.88,35911.0,2303.7,71.88
2019-01-16 00:00:00,70.16,32431.0,2521.6,70.16
2019-01-16 01:00:00,70.16,29402.0,2555.9,70.16
2019-01-16 02:00:00,68.4,27157.0,2615.0,68.4
2019-01-16 03:00:00,66.0,25890.0,2659.4,66.0
2019-01-16 04:00:00,63.93,25422.0,2677.4,63.93
2019-01-16 05:00:00,61.07,25345.0,2733.9,61.07
2019-01-16 06:00:00,63.93,26057.0,2784.4,63.93
2019-01-16 07:00:00,68.07,28851.0,2830.4,68.07
2019-01-16 08:00:00,70.3,33860.0,2708.7,70.3
2019-01-16 09:00:00,71.69,37080.0,2622.6,71.69
2019-01-16 10:00:00,72.47,38070.0,2945.0,72.47
2019-01-16 11:00:00,72.2,38469.0,3500.1000000000004,72.2
2019-01-16 12:00:00,71.04,38119.0,3881.1,71.04
2019-01-16 13:00:00,70.04,37448.0,4083.5,70.04
2019-01-16 14:00:00,70.0,36959.0,4288.9,70.0
2019-01-16 15:00:00,68.71,35954.0,4342.6,68.71
2019-01-16 16:00:00,68.29,35317.0,4117.3,68.29
2019-01-16 17:00:00,68.29,34970.0,3496.7000000000003,68.29
2019-01-16 18:00:00,69.59,35226.0,2659.4,69.59
2019-01-16 19:00:00,72.33,37306.0,2369.1,72.33
2019-01-16 20:00:00,72.95,38616.0,2316.4,72.95
2019-01-16 21:00:00,72.2,39253.0,2420.4,72.2
2019-01-16 22:00:00,72.99,38327.0,2656.0,72.99
2019-01-16 23:00:00,71.59,35265.0,2726.9,71.59
2019-01-17 00:00:00,70.0,31964.0,2772.0,70.0
2019-01-17 01:00:00,67.36,29346.0,3138.9,67.36
2019-01-17 02:00:00,65.54,27128.0,3249.5,65.54
2019-01-17 03:00:00,58.9,25879.0,3330.3,58.9
2019-01-17 04:00:00,55.0,25415.0,3405.5,55.0
2019-01-17 05:00:00,52.2,25359.0,3585.2,52.2
2019-01-17 06:00:00,54.1,26007.0,3882.2,54.1
2019-01-17 07:00:00,60.02,28802.0,4262.5,60.02
2019-01-17 08:00:00,67.07,33776.0,4539.6,67.07
2019-01-17 09:00:00,68.17,37092.0,4701.900000000001,68.17
2019-01-17 10:00:00,68.13,38325.0,5113.6,68.13
2019-01-17 11:00:00,68.07,38914.0,5792.400000000001,68.07
2019-01-17 12:00:00,67.46,38596.0,6380.2,67.46
2019-01-17 13:00:00,67.16,38012.0,6948.4,67.16
2019-01-17 14:00:00,67.01,37574.0,7105.4,67.01
2019-01-17 15:00:00,65.18,36340.0,6894.0,65.18
2019-01-17 16:00:00,65.08,35757.0,6498.0,65.08
2019-01-17 17:00:00,66.26,35495.0,5801.2,66.26
2019-01-17 18:00:00,68.25,35756.0,4828.7,68.25
2019-01-17 19:00:00,72.09,37749.0,4376.200000000001,72.09
2019-01-17 20:00:00,73.45,38970.0,4318.6,73.45
2019-01-17 21:00:00,70.84,39371.0,4343.2,70.84
2019-01-17 22:00:00,70.11,38558.0,4393.9,70.11
2019-01-17 23:00:00,68.74,35735.0,4142.9,68.74
2019-01-18 00:00:00,68.12,32417.0,3819.3,68.12
2019-01-18 01:00:00,68.1,29473.0,3880.1,68.1
2019-01-18 02:00:00,66.05,27354.0,3838.5,66.05
2019-01-18 03:00:00,61.87,26109.0,3820.5,61.87
2019-01-18 04:00:00,58.85,25636.0,3822.2,58.85
2019-01-18 05:00:00,58.07,25568.0,3672.0,58.07
2019-01-18 06:00:00,61.06,26254.0,3519.5,61.06
2019-01-18 07:00:00,66.31,28976.0,3394.5,66.31
2019-01-18 08:00:00,71.35,33912.0,3294.1,71.35
2019-01-18 09:00:00,71.94,37153.0,3240.4,71.94
2019-01-18 10:00:00,71.95,38314.0,3673.8,71.95
2019-01-18 11:00:00,72.01,38747.0,4550.3,72.01
2019-01-18 12:00:00,71.2,38548.0,5258.599999999999,71.2
2019-01-18 13:00:00,69.74,37907.0,5737.2,69.74
2019-01-18 14:00:00,68.6,37449.0,6038.0,68.6
2019-01-18 15:00:00,67.44,36195.0,6165.7,67.44
2019-01-18 16:00:00,68.14,35412.0,6177.0,68.14
2019-01-18 17:00:00,69.0,34939.0,5558.7,69.0
2019-01-18 18:00:00,70.11,34993.0,4828.7,70.11
2019-01-18 19:00:00,70.74,36772.0,4527.0,70.74
2019-01-18 20:00:00,71.69,38003.0,4573.0,71.69
2019-01-18 21:00:00,70.74,38083.0,4682.9,70.74
2019-01-18 22:00:00,69.69,37311.0,4809.9,69.69
2019-01-18 23:00:00,68.5,34982.0,4761.0,68.5
2019-01-19 00:00:00,68.36,32042.0,4716.1,68.36
2019-01-19 01:00:00,70.16,29963.0,4282.8,70.16
2019-01-19 02:00:00,68.4,27602.0,4397.6,68.4
2019-01-19 03:00:00,64.11,25979.0,4536.5,64.11
2019-01-19 04:00:00,59.2,25043.0,4690.4,59.2
2019-01-19 05:00:00,55.55,24659.0,4953.3,55.55
2019-01-19 06:00:00,56.6,24593.0,5229.8,56.6
2019-01-19 07:00:00,57.96,25290.0,5518.9,57.96
2019-01-19 08:00:00,62.84,27007.0,5677.5,62.84
2019-01-19 09:00:00,65.48,28848.0,5853.200000000001,65.48
2019-01-19 10:00:00,68.71,31501.0,6307.799999999999,68.71
2019-01-19 11:00:00,68.5,33638.0,6900.400000000001,68.5
2019-01-19 12:00:00,68.25,34028.0,7335.8,68.25
2019-01-19 13:00:00,66.95,33530.0,7605.7,66.95
2019-01-19 14:00:00,64.2,33456.0,7727.1,64.2
2019-01-19 15:00:00,63.93,32790.0,7697.5,63.93
2019-01-19 16:00:00,61.73,31606.0,7553.9,61.73
2019-01-19 17:00:00,62.93,30728.0,7098.3,62.93
2019-01-19 18:00:00,66.4,30746.0,6772.1,66.4
2019-01-19 19:00:00,68.71,32682.0,6902.4,68.71
2019-01-19 20:00:00,70.0,33914.0,7233.3,70.0
2019-01-19 21:00:00,67.56,34579.0,7597.7,67.56
2019-01-19 22:00:00,66.42,34408.0,7995.8,66.42
2019-01-19 23:00:00,66.02,32732.0,7840.6,66.02
2019-01-20 00:00:00,63.5,30418.0,7631.3,63.5
2019-01-20 01:00:00,66.69,27726.0,7032.3,66.69
2019-01-20 02:00:00,63.41,25475.0,6791.5,63.41
2019-01-20 03:00:00,60.44,23916.0,6587.1,60.44
2019-01-20 04:00:00,54.6,23061.0,6474.0,54.6
2019-01-20 05:00:00,51.52,22674.0,6682.0,51.52
2019-01-20 06:00:00,51.71,22668.0,6912.9,51.71
2019-01-20 07:00:00,51.98,23085.0,7149.0,51.98
2019-01-20 08:00:00,54.72,24085.0,7547.3,54.72
2019-01-20 09:00:00,54.47,25022.0,8238.8,54.47
2019-01-20 10:00:00,62.91,27264.0,9183.1,62.91
2019-01-20 11:00:00,66.3,29670.0,10444.5,66.3
2019-01-20 12:00:00,66.15,30658.0,11557.0,66.15
2019-01-20 13:00:00,65.12,30567.0,12556.0,65.12
2019-01-20 14:00:00,62.41,30808.0,12926.0,62.41
2019-01-20 15:00:00,58.57,30590.0,12988.8,58.57
