Date,Price,Exogenous 1,Exogenous 2,Exogenous 3,Exogenous 4
2019-01-02 00:00:00,64.03,24914.0,5795.0,0.0,19.5
2019-01-02 01:00:00,61.74,22758.0,6460.0,0.0,24.4
2019-01-02 02:00:00,53.0,20772.0,6684.0,0.0,15.2
2019-01-02 03:00:00,48.23,19690.0,6957.0,0.0,24.3
2019-01-02 04:00:00,47.23,19176.0,7292.0,0.0,6.0
2019-01-02 05:00:00,45.24,19186.0,7711.0,0.0,0.8
2019-01-02 06:00:00,45.7,20119.0,8186.0,0.0,0.9
2019-01-02 07:00:00,51.1,23170.0,8693.0,0.0,2.7
2019-01-02 08:00:00,58.37,27403.0,9058.0,0.0,19.6
2019-01-02 09:00:00,63.75,31126.0,9318.0,50.2,0.7
2019-01-02 10:00:00,66.1,33861.0,9358.0,681.0,14.8
2019-01-02 11:00:00,65.88,34907.0,9061.0,1655.3,119.3
2019-01-02 12:00:00,63.63,35244.0,8688.0,2331.1,514.4
2019-01-02 13:00:00,62.8,34995.0,8311.0,2702.2,836.2
2019-01-02 14:00:00,63.16,34970.0,7997.0,2833.0,927.5
2019-01-02 15:00:00,61.5,33722.0,7759.0,2717.8,1033.8
2019-01-02 16:00:00,60.69,32795.0,7463.0,2281.2,1269.6
2019-01-02 17:00:00,62.19,32411.0,7351.0,1411.2,1359.2
2019-01-02 18:00:00,67.1,32696.0,7408.0,369.2,958.5
2019-01-02 19:00:00,69.3,34130.0,7570.0,4.3,207.5
2019-01-02 20:00:00,69.25,34671.0,7426.0,0.0,122.3
2019-01-02 21:00:00,68.07,34772.0,7225.0,0.0,13.6
2019-01-02 22:00:00,68.01,34508.0,7010.0,0.0,16.3
2019-01-02 23:00:00,66.66,32496.0,6779.0,0.0,15.9
2019-01-03 00:00:00,64.28,29281.0,6540.0,0.0,18.0
2019-01-03 01:00:00,62.01,27364.0,5976.0,0.0,19.2
2019-01-03 02:00:00,54.85,25210.0,5697.0,0.0,17.9
2019-01-03 03:00:00,52.19,23960.0,5552.0,0.0,17.3
2019-01-03 04:00:00,50.21,23429.0,5476.0,0.0,11.9
2019-01-03 05:00:00,50.2,23387.0,5371.0,0.0,22.6
2019-01-03 06:00:00,52.19,24026.0,5320.0,0.0,4.0
2019-01-03 07:00:00,54.91,26413.0,5330.0,0.0,2.5
2019-01-03 08:00:00,66.58,30504.0,5250.0,0.0,25.9
2019-01-03 09:00:00,68.03,33941.0,5084.0,44.7,0.3
2019-01-03 10:00:00,69.12,36099.0,4834.0,615.1,14.6
2019-01-03 11:00:00,69.19,37225.0,4316.0,1556.0,151.7
2019-01-03 12:00:00,68.01,37319.0,3648.0,2202.3,522.7
2019-01-03 13:00:00,67.2,36930.0,3070.0,2541.9,862.6
2019-01-03 14:00:00,66.7,36592.0,2666.0,2658.1,898.7
2019-01-03 15:00:00,67.0,35122.0,2403.0,2520.3,841.2
2019-01-03 16:00:00,68.01,34403.0,2278.0,2087.1,969.1
2019-01-03 17:00:00,68.99,34206.0,2291.0,1278.7,1039.5
2019-01-03 18:00:00,70.0,34520.0,2408.0,317.0,807.6
2019-01-03 19:00:00,71.1,35921.0,2585.0,5.1,386.0
2019-01-03 20:00:00,70.55,36548.0,2723.0,0.0,85.2
2019-01-03 21:00:00,68.38,36528.0,2805.0,0.0,39.3
2019-01-03 22:00:00,67.83,36054.0,2849.0,0.0,24.2
2019-01-03 23:00:00,66.1,33850.0,2817.0,0.0,17.8
2019-01-04 00:00:00,66.88,30846.0,2771.0,0.0,19.1
2019-01-04 01:00:00,67.2,27702.0,4175.0,0.0,20.8
2019-01-04 02:00:00,63.75,25236.0,4089.0,0.0,15.5
2019-01-04 03:00:00,58.89,23829.0,3991.0,0.0,19.2
2019-01-04 04:00:00,54.94,23185.0,3897.0,0.0,5.8
2019-01-04 05:00:00,54.85,23013.0,3785.0,0.0,1.2
2019-01-04 06:00:00,58.0,23540.0,3645.0,0.0,1.6
2019-01-04 07:00:00,63.0,25669.0,3502.0,0.0,2.6
2019-01-04 08:00:00,68.4,29733.0,3333.0,0.0,3.4
2019-01-04 09:00:00,69.71,32822.0,3149.0,44.1,1.1
2019-01-04 10:00:00,71.06,35163.0,2911.0,633.5,82.1
2019-01-04 11:00:00,71.06,36469.0,2521.0,1605.7,125.6
2019-01-04 12:00:00,70.16,36426.0,2132.0,2292.5,346.8
2019-01-04 13:00:00,70.01,35688.0,1831.0,2690.1,635.5
2019-01-04 14:00:00,69.17,35375.0,1700.0,2834.6,819.4
2019-01-04 15:00:00,69.15,34469.0,1677.0,2746.5,965.0
2019-01-04 16:00:00,68.4,33398.0,1724.0,2306.4,1123.2
2019-01-04 17:00:00,68.4,32878.0,1876.0,1459.0,1110.0
2019-01-04 18:00:00,69.15,32912.0,2090.0,378.2,849.8
2019-01-04 19:00:00,71.06,34649.0,2321.0,4.8,397.0
2019-01-04 20:00:00,71.94,35261.0,2409.0,0.0,64.5
2019-01-04 21:00:00,70.2,35462.0,2422.0,0.0,9.0
2019-01-04 22:00:00,68.71,35365.0,2408.0,0.0,18.2
2019-01-04 23:00:00,68.68,33520.0,2517.0,0.0,16.5
2019-01-05 00:00:00,68.17,30476.0,2698.0,0.0,18.5
2019-01-05 01:00:00,71.68,27656.0,2792.0,0.0,19.6
2019-01-05 02:00:00,69.5,25470.0,2905.0,0.0,23.3
2019-01-05 03:00:00,68.07,23848.0,3098.0,0.0,18.0
2019-01-05 04:00:00,66.0,23023.0,3311.0,0.0,6.1
2019-01-05 05:00:00,63.93,22667.0,3628.0,0.0,0.4
2019-01-05 06:00:00,62.0,22645.0,4007.0,0.0,1.1
2019-01-05 07:00:00,60.84,23224.0,4393.0,0.0,1.9
2019-01-05 08:00:00,62.92,24387.0,4738.0,0.0,13.3
2019-01-05 09:00:00,60.79,26109.0,5012.0,51.6,2.0
2019-01-05 10:00:00,66.92,28906.0,5108.0,680.6,20.7
2019-01-05 11:00:00,69.12,31198.0,4906.0,1742.1,153.9
2019-01-05 12:00:00,68.25,31418.0,4522.0,2494.1,481.0
2019-01-05 13:00:00,67.67,31280.0,4181.0,2915.0,761.6
2019-01-05 14:00:00,64.0,31465.0,4188.0,3040.9,937.6
2019-01-05 15:00:00,61.57,30659.0,4442.0,2909.2,1091.3
2019-01-05 16:00:00,59.4,29182.0,4830.0,2436.5,1190.5
2019-01-05 17:00:00,58.31,28291.0,5510.0,1534.3,1241.0
2019-01-05 18:00:00,67.2,28349.0,6409.0,414.5,933.1
2019-01-05 19:00:00,69.0,30316.0,7380.0,5.8,375.0
2019-01-05 20:00:00,68.71,31027.0,7843.0,0.0,63.7
2019-01-05 21:00:00,68.07,31637.0,8131.0,0.0,12.7
2019-01-05 22:00:00,65.38,31894.0,8287.0,0.0,19.6
2019-01-05 23:00:00,65.76,30648.0,8305.0,0.0,16.2
2019-01-06 00:00:00,62.8,28605.0,8291.0,0.0,18.0
2019-01-06 01:00:00,63.75,26500.0,8101.0,0.0,27.8
2019-01-06 02:00:00,54.7,24429.0,7982.0,0.0,13.2
2019-01-06 03:00:00,54.05,22797.0,7851.0,0.0,18.9
2019-01-06 04:00:00,48.06,21811.0,7706.0,0.0,4.6
2019-01-06 05:00:00,48.37,21226.0,7608.0,0.0,2.3
2019-01-06 06:00:00,47.17,21159.0,7533.0,0.0,2.5
2019-01-06 07:00:00,48.19,21602.0,7468.0,0.0,1.8
2019-01-06 08:00:00,50.2,22235.0,7250.0,0.0,6.6
2019-01-06 09:00:00,52.2,23075.0,7027.0,58.9,3.3
2019-01-06 10:00:00,54.7,25027.0,6747.0,750.3,9.6
2019-01-06 11:00:00,62.0,27389.0,6117.0,1838.3,146.9
2019-01-06 12:00:00,64.01,28241.0,5479.0,2591.2,498.1
2019-01-06 13:00:00,64.18,27944.0,5031.0,3000.0,799.5
2019-01-06 14:00:00,64.86,27927.0,4889.0,3109.3,943.6
2019-01-06 15:00:00,64.01,27195.0,4829.0,2959.7,1062.3
2019-01-06 16:00:00,58.31,25703.0,4865.0,2510.3,1222.0
2019-01-06 17:00:00,54.94,25050.0,5279.0,1591.9,1351.2
2019-01-06 18:00:00,63.43,25523.0,6031.0,460.2,1015.4
2019-01-06 19:00:00,67.37,28091.0,6875.0,5.5,293.0
2019-01-06 20:00:00,67.2,29487.0,7290.0,0.0,63.5
2019-01-06 21:00:00,66.03,30530.0,7477.0,0.0,21.9
2019-01-06 22:00:00,68.0,31186.0,7510.0,0.0,28.4
2019-01-06 23:00:00,67.65,30546.0,7458.0,0.0,32.1
2019-01-07 00:00:00,65.38,28304.0,7426.0,0.0,33.8
2019-01-07 01:00:00,59.59,25943.0,7462.0,0.0,33.2
2019-01-07 02:00:00,54.09,24012.0,7288.0,0.0,24.1
2019-01-07 03:00:00,52.2,22837.0,7134.0,0.0,24.0
2019-01-07 04:00:00,50.9,22272.0,6963.0,0.0,30.3
2019-01-07 05:00:00,50.5,22039.0,6907.0,0.0,21.9
2019-01-07 06:00:00,50.9,22535.0,6899.0,0.0,16.4
2019-01-07 07:00:00,55.77,24581.0,6898.0,0.0,13.1
2019-01-07 08:00:00,68.61,27412.0,6872.0,0.0,18.6
2019-01-07 09:00:00,69.15,29668.0,6845.0,60.8,13.9
2019-01-07 10:00:00,69.7,31728.0,6710.0,730.6,26.4
2019-01-07 11:00:00,69.49,33566.0,6373.0,1789.7,99.7
2019-01-07 12:00:00,69.01,34142.0,5960.0,2531.4,463.4
2019-01-07 13:00:00,69.0,33662.0,5680.0,2929.0,889.2
2019-01-07 14:00:00,68.74,33646.0,5591.0,3032.2,973.9
2019-01-07 15:00:00,66.62,32953.0,5657.0,2897.5,1046.8
2019-01-07 16:00:00,64.99,31916.0,5662.0,2426.3,1275.5
2019-01-07 17:00:00,62.67,31288.0,5835.0,1559.4,1440.2
2019-01-07 18:00:00,67.04,31363.0,6135.0,453.3,1043.2
2019-01-07 19:00:00,70.39,33111.0,6567.0,6.9,232.9
2019-01-07 20:00:00,70.33,34442.0,6696.0,0.0,40.7
2019-01-07 21:00:00,69.0,35233.0,6622.0,0.0,19.3
2019-01-07 22:00:00,67.14,35113.0,6484.0,0.0,20.8
2019-01-07 23:00:00,63.0,33178.0,6401.0,0.0,24.3
2019-01-08 00:00:00,60.84,30208.0,6287.0,0.0,28.4
2019-01-08 01:00:00,59.59,27432.0,6673.0,0.0,30.2
2019-01-08 02:00:00,54.34,25109.0,6617.0,0.0,22.1
2019-01-08 03:00:00,52.1,24023.0,6688.0,0.0,27.1
2019-01-08 04:00:00,50.71,23512.0,6802.0,0.0,28.1
2019-01-08 05:00:00,50.5,23581.0,6847.0,0.0,30.9
2019-01-08 06:00:00,51.17,24307.0,6828.0,0.0,30.6
2019-01-08 07:00:00,54.69,27031.0,6779.0,0.0,27.9
2019-01-08 08:00:00,65.82,31842.0,6727.0,0.0,30.0
2019-01-08 09:00:00,67.2,35553.0,6755.0,51.0,28.2
2019-01-08 10:00:00,68.16,37711.0,6757.0,663.2,40.7
2019-01-08 11:00:00,68.53,38916.0,6534.0,1663.1,137.1
2019-01-08 12:00:00,68.15,38795.0,6291.0,2364.2,467.7
2019-01-08 13:00:00,67.95,37699.0,6267.0,2767.3,879.6
2019-01-08 14:00:00,67.97,37464.0,6290.0,2941.1,981.5
2019-01-08 15:00:00,65.48,35967.0,6356.0,2804.3,1067.7
2019-01-08 16:00:00,63.13,35214.0,6498.0,2345.8,1265.6
2019-01-08 17:00:00,59.99,35009.0,6876.0,1501.6,1361.9
2019-01-08 18:00:00,67.25,35285.0,7592.0,429.0,968.2
2019-01-08 19:00:00,69.94,36976.0,8518.0,9.4,329.6
2019-01-08 20:00:00,70.0,37996.0,9047.0,0.0,71.3
2019-01-08 21:00:00,68.15,38116.0,9250.0,0.0,20.2
2019-01-08 22:00:00,67.25,37392.0,9241.0,0.0,33.5
2019-01-08 23:00:00,63.7,34524.0,9208.0,0.0,33.3
2019-01-09 00:00:00,58.85,31298.0,9187.0,0.0,28.9
2019-01-09 01:00:00,54.09,28828.0,9134.0,0.0,23.6
2019-01-09 02:00:00,52.5,26770.0,9039.0,0.0,20.0
2019-01-09 03:00:00,49.4,25422.0,9008.0,0.0,16.9
2019-01-09 04:00:00,49.6,24831.0,8917.0,0.0,15.6
2019-01-09 05:00:00,49.4,24796.0,8900.0,0.0,14.3
2019-01-09 06:00:00,49.99,25480.0,9034.0,0.0,15.2
2019-01-09 07:00:00,53.28,28088.0,8912.0,0.0,16.5
2019-01-09 08:00:00,64.07,32797.0,8937.0,0.0,19.3
2019-01-09 09:00:00,67.16,35976.0,8988.0,47.8,17.4
2019-01-09 10:00:00,67.29,37383.0,9022.0,630.5,26.4
2019-01-09 11:00:00,67.2,38283.0,8938.0,1616.8,142.2
2019-01-09 12:00:00,67.0,38099.0,8836.0,2293.1,535.4
2019-01-09 13:00:00,64.97,37471.0,8912.0,2671.6,946.2
2019-01-09 14:00:00,64.25,36832.0,9344.0,2818.2,1012.1
2019-01-09 15:00:00,61.46,35917.0,9925.0,2674.4,1075.5
2019-01-09 16:00:00,58.64,35302.0,10490.0,2234.1,1257.9
2019-01-09 17:00:00,61.49,34940.0,10911.0,1434.7,1364.2
2019-01-09 18:00:00,67.05,35068.0,11309.0,408.6,1001.2
2019-01-09 19:00:00,68.53,36874.0,11771.0,11.5,383.8
2019-01-09 20:00:00,69.01,38067.0,12021.0,0.0,92.1
2019-01-09 21:00:00,66.58,38441.0,12140.0,0.0,15.0
2019-01-09 22:00:00,64.54,37686.0,12231.0,0.0,28.1
2019-01-09 23:00:00,62.44,34763.0,12028.0,0.0,25.5
2019-01-10 00:00:00,54.7,31631.0,12004.0,0.0,36.6
2019-01-10 01:00:00,58.6,29154.0,11475.0,0.0,20.6
2019-01-10 02:00:00,50.49,26868.0,11301.0,0.0,17.3
2019-01-10 03:00:00,51.2,25616.0,11226.0,0.0,17.7
2019-01-10 04:00:00,48.8,25039.0,11163.0,0.0,18.7
2019-01-10 05:00:00,48.5,25074.0,11009.0,0.0,17.8
2019-01-10 06:00:00,49.8,25729.0,10882.0,0.0,17.1
2019-01-10 07:00:00,57.74,28328.0,10702.0,0.0,15.8
2019-01-10 08:00:00,66.18,32886.0,10462.0,0.0,16.9
2019-01-10 09:00:00,67.2,36276.0,10294.0,57.5,11.7
2019-01-10 10:00:00,68.0,37970.0,10087.0,680.1,31.0
2019-01-10 11:00:00,67.73,38794.0,10083.0,1704.9,154.4
2019-01-10 12:00:00,67.05,38668.0,10186.0,2416.4,657.1
2019-01-10 13:00:00,66.15,38235.0,10403.0,2813.2,1003.3
2019-01-10 14:00:00,66.01,37819.0,10439.0,2953.9,1025.5
2019-01-10 15:00:00,64.18,36811.0,10266.0,2828.8,1077.3
2019-01-10 16:00:00,63.52,36236.0,10192.0,2409.3,1260.0
2019-01-10 17:00:00,64.6,35982.0,10252.0,1564.9,1398.9
2019-01-10 18:00:00,67.2,36145.0,10187.0,465.4,1010.3
2019-01-10 19:00:00,69.0,37908.0,10240.0,13.6,325.0
2019-01-10 20:00:00,69.69,39124.0,10320.0,0.0,72.2
2019-01-10 21:00:00,69.75,39599.0,10384.0,0.0,14.5
2019-01-10 22:00:00,67.73,38678.0,10382.0,0.0,40.3
2019-01-10 23:00:00,65.52,35900.0,10291.0,0.0,31.2
2019-01-11 00:00:00,63.02,32632.0,10092.0,0.0,29.8
2019-01-11 01:00:00,60.84,29544.0,9898.0,0.0,30.4
2019-01-11 02:00:00,55.61,27234.0,9749.0,0.0,25.3
2019-01-11 03:00:00,52.85,25937.0,9612.0,0.0,19.4
2019-01-11 04:00:00,51.0,25409.0,9496.0,0.0,26.7
2019-01-11 05:00:00,49.98,25378.0,9397.0,0.0,29.0
2019-01-11 06:00:00,51.6,26039.0,9378.0,0.0,28.4
2019-01-11 07:00:00,58.31,28713.0,9385.0,0.0,29.1
2019-01-11 08:00:00,68.35,33688.0,9343.0,0.0,33.8
2019-01-11 09:00:00,69.01,37099.0,9281.0,76.2,31.0
2019-01-11 10:00:00,69.45,38636.0,9131.0,762.4,43.3
2019-01-11 11:00:00,69.01,39215.0,9025.0,1873.1,165.3
2019-01-11 12:00:00,67.71,39042.0,9009.0,2614.5,713.3
2019-01-11 13:00:00,67.69,38501.0,8919.0,2955.3,1021.2
2019-01-11 14:00:00,67.2,38071.0,8699.0,3044.5,1051.6
2019-01-11 15:00:00,67.66,36859.0,8527.0,2877.6,1107.0
2019-01-11 16:00:00,66.06,36090.0,8410.0,2463.0,1288.1
2019-01-11 17:00:00,66.18,35705.0,8302.0,1606.9,1410.9
2019-01-11 18:00:00,68.07,35852.0,8338.0,502.1,1054.1
2019-01-11 19:00:00,70.0,37649.0,8518.0,19.8,315.0
2019-01-11 20:00:00,70.45,38675.0,8629.0,0.0,66.2
2019-01-11 21:00:00,69.19,38867.0,8599.0,0.0,20.7
2019-01-11 22:00:00,67.12,37983.0,8432.0,0.0,29.9
2019-01-11 23:00:00,66.03,35478.0,8157.0,0.0,29.6
2019-01-12 00:00:00,63.9,32527.0,7870.0,0.0,34.9
2019-01-12 01:00:00,67.18,30149.0,7634.0,0.0,28.4
2019-01-12 02:00:00,59.86,27783.0,7471.0,0.0,20.3
2019-01-12 03:00:00,53.89,26122.0,7323.0,0.0,15.0
2019-01-12 04:00:00,51.6,25231.0,7172.0,0.0,13.9
2019-01-12 05:00:00,51.4,24859.0,7047.0,0.0,13.4
2019-01-12 06:00:00,51.45,24771.0,6893.0,0.0,14.6
2019-01-12 07:00:00,52.37,25546.0,6748.0,0.0,14.6
2019-01-12 08:00:00,57.49,27531.0,6657.0,0.0,19.3
2019-01-12 09:00:00,64.0,29502.0,6561.0,71.5,15.6
2019-01-12 10:00:00,68.0,32355.0,6374.0,697.5,26.9
2019-01-12 11:00:00,68.39,34565.0,6237.0,1740.2,151.1
2019-01-12 12:00:00,67.13,34674.0,6325.0,2464.1,660.1
2019-01-12 13:00:00,64.69,34108.0,6624.0,2803.5,1004.7
2019-01-12 14:00:00,66.12,33847.0,6943.0,2887.0,1038.2
2019-01-12 15:00:00,64.58,33148.0,7177.0,2745.4,1088.2
2019-01-12 16:00:00,59.86,31966.0,7327.0,2331.5,1292.2
2019-01-12 17:00:00,57.52,31105.0,7364.0,1517.9,1438.3
2019-01-12 18:00:00,59.86,31128.0,7385.0,488.8,1083.9
2019-01-12 19:00:00,68.39,33242.0,7484.0,25.4,338.8
2019-01-12 20:00:00,69.45,34259.0,7735.0,0.0,51.0
2019-01-12 21:00:00,69.69,34975.0,7959.0,0.0,17.3
2019-01-12 22:00:00,69.45,34777.0,8078.0,0.0,26.3
2019-01-12 23:00:00,68.71,33051.0,8067.0,0.0,24.2
2019-01-13 00:00:00,67.83,30707.0,8022.0,0.0,25.6
2019-01-13 01:00:00,57.48,27970.0,8571.0,0.0,25.7
2019-01-13 02:00:00,52.29,25744.0,8578.0,0.0,22.6
2019-01-13 03:00:00,50.81,24010.0,8489.0,0.0,22.7
2019-01-13 04:00:00,50.0,23050.0,8373.0,0.0,24.3
2019-01-13 05:00:00,49.91,22634.0,8333.0,0.0,24.2
2019-01-13 06:00:00,49.91,22653.0,8279.0,0.0,24.2
2019-01-13 07:00:00,49.97,23241.0,8198.0,0.0,24.1
2019-01-13 08:00:00,50.97,24315.0,8014.0,0.0,31.1
2019-01-13 09:00:00,51.31,25422.0,7760.0,70.1,23.4
2019-01-13 10:00:00,52.29,27560.0,7442.0,688.2,38.8
2019-01-13 11:00:00,61.78,29687.0,7074.0,1727.6,186.7
2019-01-13 12:00:00,62.5,30404.0,6818.0,2455.1,733.2
2019-01-13 13:00:00,63.15,30141.0,6633.0,2814.3,1044.4
2019-01-13 14:00:00,66.0,30215.0,6605.0,2919.9,1047.1
2019-01-13 15:00:00,66.0,30156.0,6616.0,2780.9,1190.5
2019-01-13 16:00:00,63.67,28997.0,6608.0,2372.0,1278.4
2019-01-13 17:00:00,60.82,28195.0,6723.0,1562.0,1362.0
2019-01-13 18:00:00,64.39,28315.0,6920.0,516.7,1049.3
2019-01-13 19:00:00,68.52,30624.0,7270.0,29.5,398.7
2019-01-13 20:00:00,70.11,32428.0,7445.0,0.0,97.0
2019-01-13 21:00:00,71.69,33710.0,7483.0,0.0,23.7
2019-01-13 22:00:00,71.69,33992.0,7433.0,0.0,30.2
2019-01-13 23:00:00,70.01,32576.0,7435.0,0.0,31.8
2019-01-14 00:00:00,68.0,30021.0,7503.0,0.0,32.8
2019-01-14 01:00:00,60.0,27400.0,8214.0,0.0,18.0
2019-01-14 02:00:00,51.91,25129.0,8349.0,0.0,48.5
2019-01-14 03:00:00,51.41,23959.0,8425.0,0.0,6.1
2019-01-14 04:00:00,50.81,23522.0,8437.0,0.0,0.9
2019-01-14 05:00:00,50.47,23560.0,8452.0,0.0,2.2
2019-01-14 06:00:00,51.31,24505.0,8501.0,0.0,2.6
2019-01-14 07:00:00,56.2,27837.0,8577.0,0.0,2.4
2019-01-14 08:00:00,66.49,33080.0,8649.0,0.0,31.9
2019-01-14 09:00:00,67.83,36746.0,8729.0,65.7,3.6
2019-01-14 10:00:00,68.07,37913.0,8667.0,660.5,26.9
2019-01-14 11:00:00,67.27,38452.0,8314.0,1667.6,178.5
2019-01-14 12:00:00,67.0,38145.0,7955.0,2367.6,563.3
2019-01-14 13:00:00,67.2,37444.0,7519.0,2767.5,906.3
2019-01-14 14:00:00,66.42,36971.0,7213.0,2773.8,1012.3
2019-01-14 15:00:00,64.33,35739.0,6995.0,2759.4,1042.2
2019-01-14 16:00:00,62.56,35178.0,6818.0,2360.3,1216.7
2019-01-14 17:00:00,62.84,34851.0,6741.0,1563.4,1287.0
2019-01-14 18:00:00,68.07,35114.0,6751.0,514.4,1013.6
2019-01-14 19:00:00,71.64,37234.0,6924.0,27.7,476.5
2019-01-14 20:00:00,72.52,38367.0,6894.0,0.0,120.3
2019-01-14 21:00:00,71.81,38769.0,6717.0,0.0,39.6
2019-01-14 22:00:00,70.11,37907.0,6534.0,0.0,68.2
2019-01-14 23:00:00,68.4,35006.0,6258.0,0.0,73.2
2019-01-15 00:00:00,65.54,31677.0,5942.0,0.0,73.0
2019-01-15 01:00:00,60.0,29540.0,6106.0,0.0,67.4
2019-01-15 02:00:00,56.2,27218.0,5715.0,0.0,38.9
2019-01-15 03:00:00,54.9,25989.0,5363.0,0.0,37.2
2019-01-15 04:00:00,54.9,25537.0,4996.0,0.0,33.1
2019-01-15 05:00:00,54.9,25433.0,4591.0,0.0,25.8
2019-01-15 06:00:00,57.57,26098.0,4168.0,0.0,17.8
2019-01-15 07:00:00,66.01,28894.0,3749.0,0.0,16.3
2019-01-15 08:00:00,68.65,33934.0,3278.0,0.0,22.1
2019-01-15 09:00:00,70.16,37375.0,2839.0,64.1,18.3
2019-01-15 10:00:00,70.11,38550.0,2431.0,596.0,53.2
2019-01-15 11:00:00,71.04,39094.0,1880.0,1501.5,133.7
2019-01-15 12:00:00,70.11,38784.0,1379.0,2148.9,248.7
2019-01-15 13:00:00,69.43,38059.0,1026.0,2504.6,368.3
2019-01-15 14:00:00,69.43,37413.0,893.0,2614.3,416.0
2019-01-15 15:00:00,69.13,36300.0,787.0,2467.5,453.8
2019-01-15 16:00:00,68.99,35685.0,731.0,2071.6,522.0
2019-01-15 17:00:00,69.08,35591.0,846.0,1348.8,560.3
2019-01-15 18:00:00,71.52,35868.0,1056.0,418.3,520.1
2019-01-15 19:00:00,74.05,38134.0,1402.0,16.4,413.5
2019-01-15 20:00:00,74.74,39718.0,1661.0,0.0,87.6
2019-01-15 21:00:00,72.92,39911.0,1836.0,0.0,4.1
2019-01-15 22:00:00,72.71,38889.0,2060.0,0.0,21.2
2019-01-15 23:00:00,71.88,35911.0,2283.0,0.0,20.7
2019-01-16 00:00:00,70.16,32431.0,2504.0,0.0,17.6
2019-01-16 01:00:00,70.16,29402.0,2539.0,0.0,16.9
2019-01-16 02:00:00,68.4,27157.0,2604.0,0.0,11.0
2019-01-16 03:00:00,66.0,25890.0,2646.0,0.0,13.4
2019-01-16 04:00:00,63.93,25422.0,2667.0,0.0,10.4
2019-01-16 05:00:00,61.07,25345.0,2699.0,0.0,34.9
2019-01-16 06:00:00,63.93,26057.0,2749.0,0.0,35.4
2019-01-16 07:00:00,68.07,28851.0,2804.0,0.0,26.4
2019-01-16 08:00:00,70.3,33860.0,2673.0,0.0,35.7
2019-01-16 09:00:00,71.69,37080.0,2540.0,56.5,26.1
2019-01-16 10:00:00,72.47,38070.0,2407.0,496.1,41.9
2019-01-16 11:00:00,72.2,38469.0,2135.0,1280.3,84.8
2019-01-16 12:00:00,71.04,38119.0,1874.0,1854.4,152.7
2019-01-16 13:00:00,70.04,37448.0,1658.0,2160.5,265.0
2019-01-16 14:00:00,70.0,36959.0,1720.0,2259.7,309.2
2019-01-16 15:00:00,68.71,35954.0,1807.0,2140.9,394.7
2019-01-16 16:00:00,68.29,35317.0,1908.0,1790.2,419.1
2019-01-16 17:00:00,68.29,34970.0,1995.0,1142.9,358.8
2019-01-16 18:00:00,69.59,35226.0,2082.0,351.2,226.2
2019-01-16 19:00:00,72.33,37306.0,2232.0,14.9,122.2
2019-01-16 20:00:00,72.95,38616.0,2281.0,0.0,35.4
2019-01-16 21:00:00,72.2,39253.0,2404.0,0.0,16.4
2019-01-16 22:00:00,72.99,38327.0,2622.0,0.0,34.0
2019-01-16 23:00:00,71.59,35265.0,2693.0,0.0,33.9
2019-01-17 00:00:00,70.0,31964.0,2747.0,0.0,25.0
2019-01-17 01:00:00,67.36,29346.0,3120.0,0.0,18.9
2019-01-17 02:00:00,65.54,27128.0,3231.0,0.0,18.5
2019-01-17 03:00:00,58.9,25879.0,3313.0,0.0,17.3
2019-01-17 04:00:00,55.0,25415.0,3390.0,0.0,15.5
2019-01-17 05:00:00,52.2,25359.0,3573.0,0.0,12.2
2019-01-17 06:00:00,54.1,26007.0,3871.0,0.0,11.2
2019-01-17 07:00:00,60.02,28802.0,4251.0,0.0,11.5
2019-01-17 08:00:00,67.07,33776.0,4482.0,0.0,57.6
2019-01-17 09:00:00,68.17,37092.0,4633.0,26.8,42.1
2019-01-17 10:00:00,68.13,38325.0,4766.0,322.6,25.0
2019-01-17 11:00:00,68.07,38914.0,4803.0,905.1,84.3
2019-01-17 12:00:00,67.46,38596.0,4869.0,1424.7,86.5
2019-01-17 13:00:00,67.16,38012.0,5084.0,1711.5,152.9
2019-01-17 14:00:00,67.01,37574.0,5095.0,1798.5,211.9
2019-01-17 15:00:00,65.18,36340.0,4972.0,1692.5,229.5
2019-01-17 16:00:00,65.08,35757.0,4925.0,1381.3,191.7
2019-01-17 17:00:00,66.26,35495.0,4692.0,889.0,220.2
2019-01-17 18:00:00,68.25,35756.0,4403.0,283.0,142.7
2019-01-17 19:00:00,72.09,37749.0,4301.0,21.6,53.6
2019-01-17 20:00:00,73.45,38970.0,4310.0,0.0,8.6
2019-01-17 21:00:00,70.84,39371.0,4339.0,0.0,4.2
2019-01-17 22:00:00,70.11,38558.0,4378.0,0.0,15.9
2019-01-17 23:00:00,68.74,35735.0,4122.0,0.0,20.9
2019-01-18 00:00:00,68.12,32417.0,3799.0,0.0,20.3
2019-01-18 01:00:00,68.1,29473.0,3862.0,0.0,18.1
2019-01-18 02:00:00,66.05,27354.0,3825.0,0.0,13.5
2019-01-18 03:00:00,61.87,26109.0,3807.0,0.0,13.5
2019-01-18 04:00:00,58.85,25636.0,3807.0,0.0,15.2
2019-01-18 05:00:00,58.07,25568.0,3659.0,0.0,13.0
2019-01-18 06:00:00,61.06,26254.0,3508.0,0.0,11.5
2019-01-18 07:00:00,66.31,28976.0,3383.0,0.0,11.5
2019-01-18 08:00:00,71.35,33912.0,3265.0,0.0,29.1
2019-01-18 09:00:00,71.94,37153.0,3171.0,41.7,27.7
