Date,Price,Exogenous 1,Exogenous 2,Exogenous 3
2019-01-01 00:00:00,28.32,44216.0,0.0,23266.0
2019-01-01 01:00:00,10.07,42397.0,0.0,25111.0
2019-01-01 02:00:00,-4.08,40788.0,0.0,26717.0
2019-01-01 03:00:00,-9.91,40307.0,0.0,28512.0
2019-01-01 04:00:00,-7.41,40479.0,0.0,29911.0
2019-01-01 05:00:00,-12.55,41065.0,0.0,30978.0
2019-01-01 06:00:00,-17.25,40397.0,0.0,32544.0
2019-01-01 07:00:00,-15.07,41920.0,0.0,33564.0
2019-01-01 08:00:00,-4.93,45847.0,6.0,33986.0
2019-01-01 09:00:00,-6.33,48168.0,346.0,34524.0
2019-01-01 10:00:00,-4.93,50480.0,1191.0,35201.0
2019-01-01 11:00:00,0.45,52556.0,1865.0,35762.0
2019-01-01 12:00:00,0.12,53722.0,2214.0,36259.0
2019-01-01 13:00:00,-0.02,52005.0,2109.0,36509.0
2019-01-01 14:00:00,0.0,50169.0,1512.0,37137.0
2019-01-01 15:00:00,-0.03,49979.0,629.0,37803.0
2019-01-01 16:00:00,1.97,50177.0,55.0,38456.0
2019-01-01 17:00:00,9.06,53425.0,0.0,39086.0
2019-01-01 18:00:00,0.07,55180.0,0.0,39645.0
2019-01-01 19:00:00,-4.97,54761.0,0.0,40225.0
2019-01-01 20:00:00,-6.98,52563.0,0.0,40328.0
2019-01-01 21:00:00,-24.93,49720.0,0.0,40441.0
2019-01-01 22:00:00,-4.87,49839.0,0.0,39945.0
2019-01-01 23:00:00,-28.93,46833.0,0.0,39632.0
2019-01-02 00:00:00,-33.57,43308.0,0.0,38456.0
2019-01-02 01:00:00,-45.92,41984.0,0.0,38325.0
2019-01-02 02:00:00,-48.29,40841.0,0.0,38199.0
2019-01-02 03:00:00,-44.99,40988.0,0.0,37825.0
2019-01-02 04:00:00,-48.93,42032.0,0.0,37290.0
2019-01-02 05:00:00,-29.91,44620.0,0.0,36691.0
2019-01-02 06:00:00,-0.01,50566.0,0.0,36741.0
2019-01-02 07:00:00,37.43,57606.0,0.0,36003.0
2019-01-02 08:00:00,48.06,60742.0,6.0,34669.0
2019-01-02 09:00:00,50.74,60848.0,688.0,33392.0
2019-01-02 10:00:00,47.57,62354.0,2992.0,32653.0
2019-01-02 11:00:00,43.94,63474.0,5330.0,32951.0
2019-01-02 12:00:00,40.97,63662.0,6444.0,32326.0
2019-01-02 13:00:00,44.95,63493.0,6220.0,31474.0
2019-01-02 14:00:00,49.64,61863.0,4560.0,29630.0
2019-01-02 15:00:00,53.67,62190.0,2116.0,26845.0
2019-01-02 16:00:00,56.01,61416.0,182.0,24179.0
2019-01-02 17:00:00,56.95,63418.0,0.0,22533.0
2019-01-02 18:00:00,62.08,63950.0,0.0,21317.0
2019-01-02 19:00:00,62.11,63656.0,0.0,20251.0
2019-01-02 20:00:00,57.99,60524.0,0.0,18987.0
2019-01-02 21:00:00,55.64,57037.0,0.0,17820.0
2019-01-02 22:00:00,55.13,54810.0,0.0,16655.0
2019-01-02 23:00:00,50.76,50645.0,0.0,16063.0
2019-01-03 00:00:00,42.91,48638.0,0.0,15367.0
2019-01-03 01:00:00,45.22,47123.0,0.0,15306.0
2019-01-03 02:00:00,45.63,46055.0,0.0,15226.0
2019-01-03 03:00:00,44.0,46097.0,0.0,15223.0
2019-01-03 04:00:00,43.88,47110.0,0.0,15645.0
2019-01-03 05:00:00,45.92,49036.0,0.0,15917.0
2019-01-03 06:00:00,51.07,51893.0,0.0,16160.0
2019-01-03 07:00:00,52.77,57706.0,0.0,16239.0
2019-01-03 08:00:00,62.89,62545.0,8.0,15944.0
2019-01-03 09:00:00,60.03,62830.0,869.0,15581.0
2019-01-03 10:00:00,58.19,63833.0,2978.0,14933.0
2019-01-03 11:00:00,62.99,64511.0,4492.0,13595.0
2019-01-03 12:00:00,63.52,64130.0,5017.0,12619.0
2019-01-03 13:00:00,64.67,63599.0,4546.0,11893.0
2019-01-03 14:00:00,65.24,62102.0,3202.0,11253.0
2019-01-03 15:00:00,67.76,62800.0,1384.0,10692.0
2019-01-03 16:00:00,68.41,62572.0,129.0,10687.0
2019-01-03 17:00:00,69.55,65300.0,0.0,11067.0
2019-01-03 18:00:00,67.28,65941.0,0.0,11465.0
2019-01-03 19:00:00,69.46,64495.0,0.0,11638.0
2019-01-03 20:00:00,68.38,61791.0,0.0,11300.0
2019-01-03 21:00:00,61.72,57903.0,0.0,10837.0
2019-01-03 22:00:00,53.72,56466.0,0.0,10165.0
2019-01-03 23:00:00,49.98,53050.0,0.0,9896.0
2019-01-04 00:00:00,50.73,47030.0,0.0,8866.0
2019-01-04 01:00:00,47.11,45087.0,0.0,9254.0
2019-01-04 02:00:00,47.07,43902.0,0.0,10321.0
2019-01-04 03:00:00,46.94,43893.0,0.0,11916.0
2019-01-04 04:00:00,47.0,44579.0,0.0,13746.0
2019-01-04 05:00:00,46.91,46548.0,0.0,15583.0
2019-01-04 06:00:00,49.59,49919.0,0.0,17399.0
2019-01-04 07:00:00,55.32,55428.0,0.0,18721.0
2019-01-04 08:00:00,55.78,59623.0,6.0,20025.0
2019-01-04 09:00:00,55.52,60700.0,394.0,21113.0
2019-01-04 10:00:00,55.23,61976.0,1217.0,22188.0
2019-01-04 11:00:00,53.58,62242.0,1793.0,23235.0
2019-01-04 12:00:00,51.74,62337.0,1970.0,24214.0
2019-01-04 13:00:00,51.6,61474.0,1773.0,25201.0
2019-01-04 14:00:00,51.41,59790.0,1245.0,25590.0
2019-01-04 15:00:00,51.69,59761.0,553.0,25940.0
2019-01-04 16:00:00,52.59,59946.0,74.0,26150.0
2019-01-04 17:00:00,54.66,62783.0,0.0,26174.0
2019-01-04 18:00:00,54.1,63129.0,0.0,26219.0
2019-01-04 19:00:00,51.89,62027.0,0.0,26318.0
2019-01-04 20:00:00,46.58,58834.0,0.0,26522.0
2019-01-04 21:00:00,45.43,55269.0,0.0,26997.0
2019-01-04 22:00:00,43.96,54018.0,0.0,26962.0
2019-01-04 23:00:00,31.41,50228.0,0.0,27470.0
2019-01-05 00:00:00,26.9,47835.0,0.0,27595.0
2019-01-05 01:00:00,25.12,46585.0,0.0,28300.0
2019-01-05 02:00:00,24.12,45222.0,0.0,29252.0
2019-01-05 03:00:00,22.04,44905.0,0.0,30186.0
2019-01-05 04:00:00,18.37,45341.0,0.0,31081.0
2019-01-05 05:00:00,22.09,45619.0,0.0,31479.0
2019-01-05 06:00:00,23.35,44542.0,0.0,32148.0
2019-01-05 07:00:00,28.76,46979.0,0.0,31979.0
2019-01-05 08:00:00,36.63,53106.0,3.0,30846.0
2019-01-05 09:00:00,40.46,56806.0,251.0,29442.0
2019-01-05 10:00:00,45.85,58929.0,800.0,28013.0
2019-01-05 11:00:00,49.8,60016.0,1201.0,26520.0
2019-01-05 12:00:00,51.36,59601.0,1382.0,25093.0
2019-01-05 13:00:00,51.74,57831.0,1294.0,23659.0
2019-01-05 14:00:00,51.92,56092.0,922.0,22319.0
2019-01-05 15:00:00,53.22,56440.0,384.0,21099.0
2019-01-05 16:00:00,56.62,55947.0,35.0,19915.0
2019-01-05 17:00:00,56.92,59287.0,0.0,19049.0
2019-01-05 18:00:00,61.64,60275.0,0.0,19255.0
2019-01-05 19:00:00,59.44,58778.0,0.0,18196.0
2019-01-05 20:00:00,52.75,55950.0,0.0,17213.0
2019-01-05 21:00:00,51.9,52864.0,0.0,16279.0
2019-01-05 22:00:00,51.38,52869.0,0.0,15451.0
2019-01-05 23:00:00,49.96,49796.0,0.0,14756.0
2019-01-06 00:00:00,50.29,46171.0,0.0,13911.0
2019-01-06 01:00:00,47.72,44798.0,0.0,13197.0
2019-01-06 02:00:00,48.38,43381.0,0.0,12752.0
2019-01-06 03:00:00,48.02,42903.0,0.0,12428.0
2019-01-06 04:00:00,44.23,43287.0,0.0,12203.0
2019-01-06 05:00:00,47.17,42917.0,0.0,11712.0
2019-01-06 06:00:00,48.19,41474.0,0.0,11114.0
2019-01-06 07:00:00,49.11,42727.0,0.0,10346.0
2019-01-06 08:00:00,50.44,46221.0,5.0,9461.0
2019-01-06 09:00:00,53.4,48712.0,405.0,8891.0
2019-01-06 10:00:00,56.55,51209.0,1328.0,8469.0
2019-01-06 11:00:00,60.02,53515.0,2073.0,8225.0
2019-01-06 12:00:00,60.22,53980.0,2388.0,8137.0
2019-01-06 13:00:00,55.0,52923.0,2259.0,8029.0
2019-01-06 14:00:00,52.39,51417.0,1691.0,8031.0
2019-01-06 15:00:00,51.57,51738.0,784.0,8096.0
2019-01-06 16:00:00,54.71,51995.0,84.0,8420.0
2019-01-06 17:00:00,63.43,55233.0,0.0,8648.0
2019-01-06 18:00:00,67.37,56795.0,0.0,8584.0
2019-01-06 19:00:00,67.2,55800.0,0.0,8640.0
2019-01-06 20:00:00,66.03,53841.0,0.0,8379.0
2019-01-06 21:00:00,55.36,51218.0,0.0,8151.0
2019-01-06 22:00:00,58.59,52139.0,0.0,8055.0
2019-01-06 23:00:00,53.7,49487.0,0.0,8232.0
2019-01-07 00:00:00,46.03,45698.0,0.0,9853.0
2019-01-07 01:00:00,47.98,43965.0,0.0,10026.0
2019-01-07 02:00:00,47.84,43045.0,0.0,10344.0
2019-01-07 03:00:00,46.11,43151.0,0.0,10545.0
2019-01-07 04:00:00,46.08,44303.0,0.0,10738.0
2019-01-07 05:00:00,47.62,46863.0,0.0,10572.0
2019-01-07 06:00:00,55.77,52962.0,0.0,10330.0
2019-01-07 07:00:00,68.61,59981.0,0.0,10024.0
2019-01-07 08:00:00,74.15,63930.0,5.0,9495.0
2019-01-07 09:00:00,74.93,64162.0,348.0,9198.0
2019-01-07 10:00:00,73.59,65212.0,1101.0,9098.0
2019-01-07 11:00:00,71.23,66331.0,1647.0,10037.0
2019-01-07 12:00:00,68.79,66377.0,1920.0,11545.0
2019-01-07 13:00:00,66.75,66389.0,1805.0,13317.0
2019-01-07 14:00:00,62.47,65158.0,1342.0,15267.0
2019-01-07 15:00:00,53.25,63239.0,656.0,16653.0
2019-01-07 16:00:00,53.26,64701.0,105.0,18888.0
2019-01-07 17:00:00,53.42,63559.0,0.0,21572.0
2019-01-07 18:00:00,47.91,64142.0,0.0,24535.0
2019-01-07 19:00:00,42.05,63536.0,0.0,27516.0
2019-01-07 20:00:00,40.96,61666.0,0.0,30302.0
2019-01-07 21:00:00,32.04,59111.0,0.0,33111.0
2019-01-07 22:00:00,20.82,57287.0,0.0,35181.0
2019-01-07 23:00:00,1.84,53224.0,0.0,36601.0
2019-01-08 00:00:00,17.94,52228.0,0.0,37137.0
2019-01-08 01:00:00,20.91,50766.0,0.0,37636.0
2019-01-08 02:00:00,7.78,49672.0,0.0,37661.0
2019-01-08 03:00:00,14.33,49894.0,0.0,37853.0
2019-01-08 04:00:00,18.56,50501.0,0.0,38154.0
2019-01-08 05:00:00,18.57,52694.0,0.0,38780.0
2019-01-08 06:00:00,35.81,57522.0,0.0,40370.0
2019-01-08 07:00:00,43.87,64404.0,0.0,41129.0
2019-01-08 08:00:00,46.93,67970.0,6.0,41871.0
2019-01-08 09:00:00,43.88,67857.0,356.0,42445.0
2019-01-08 10:00:00,43.85,68660.0,1138.0,43074.0
2019-01-08 11:00:00,46.74,69358.0,1752.0,42836.0
2019-01-08 12:00:00,43.94,68940.0,2208.0,42754.0
2019-01-08 13:00:00,43.21,68978.0,2246.0,42603.0
2019-01-08 14:00:00,43.81,67790.0,1792.0,42418.0
2019-01-08 15:00:00,45.6,67389.0,892.0,42382.0
2019-01-08 16:00:00,35.21,67673.0,140.0,42575.0
2019-01-08 17:00:00,45.64,69874.0,0.0,42863.0
2019-01-08 18:00:00,45.63,70447.0,0.0,43012.0
2019-01-08 19:00:00,37.94,69271.0,0.0,42157.0
2019-01-08 20:00:00,39.53,66253.0,0.0,41652.0
2019-01-08 21:00:00,35.97,62117.0,0.0,41097.0
2019-01-08 22:00:00,29.72,60420.0,0.0,40210.0
2019-01-08 23:00:00,22.55,56273.0,0.0,39680.0
2019-01-09 00:00:00,20.04,53285.0,0.0,39352.0
2019-01-09 01:00:00,7.24,51234.0,0.0,38971.0
2019-01-09 02:00:00,3.43,49986.0,0.0,38650.0
2019-01-09 03:00:00,10.04,50105.0,0.0,38160.0
2019-01-09 04:00:00,14.2,51073.0,0.0,37750.0
2019-01-09 05:00:00,25.41,52866.0,0.0,37232.0
2019-01-09 06:00:00,36.98,57475.0,0.0,37255.0
2019-01-09 07:00:00,43.89,64203.0,0.0,36605.0
2019-01-09 08:00:00,50.98,66919.0,6.0,35967.0
2019-01-09 09:00:00,50.3,67213.0,421.0,35528.0
2019-01-09 10:00:00,50.21,68266.0,1555.0,35264.0
2019-01-09 11:00:00,45.8,68915.0,2628.0,35819.0
2019-01-09 12:00:00,43.64,68703.0,3181.0,36523.0
2019-01-09 13:00:00,43.49,69073.0,3076.0,36913.0
2019-01-09 14:00:00,45.05,68099.0,2368.0,36111.0
2019-01-09 15:00:00,49.95,67708.0,1246.0,34923.0
2019-01-09 16:00:00,53.82,67848.0,210.0,33659.0
2019-01-09 17:00:00,55.94,70298.0,0.0,32925.0
2019-01-09 18:00:00,54.19,71147.0,0.0,32213.0
2019-01-09 19:00:00,54.19,69745.0,0.0,31395.0
2019-01-09 20:00:00,52.98,66775.0,0.0,30111.0
2019-01-09 21:00:00,51.68,62780.0,0.0,28586.0
2019-01-09 22:00:00,48.95,61163.0,0.0,26655.0
2019-01-09 23:00:00,47.63,57354.0,0.0,25114.0
2019-01-10 00:00:00,46.48,54658.0,0.0,20690.0
2019-01-10 01:00:00,49.08,52777.0,0.0,18968.0
2019-01-10 02:00:00,47.11,51372.0,0.0,17325.0
2019-01-10 03:00:00,48.8,51248.0,0.0,15727.0
2019-01-10 04:00:00,48.5,52207.0,0.0,14570.0
2019-01-10 05:00:00,49.8,53976.0,0.0,13544.0
2019-01-10 06:00:00,56.97,58098.0,0.0,12499.0
2019-01-10 07:00:00,72.6,64813.0,0.0,11321.0
2019-01-10 08:00:00,81.17,68332.0,6.0,10165.0
2019-01-10 09:00:00,81.79,68255.0,443.0,8960.0
2019-01-10 10:00:00,81.15,69703.0,1601.0,7802.0
2019-01-10 11:00:00,80.0,70179.0,2597.0,7057.0
2019-01-10 12:00:00,76.39,69338.0,3169.0,6363.0
2019-01-10 13:00:00,75.0,69420.0,3133.0,5837.0
2019-01-10 14:00:00,76.06,68549.0,2491.0,5426.0
2019-01-10 15:00:00,75.4,67839.0,1316.0,5168.0
2019-01-10 16:00:00,76.78,68455.0,193.0,5119.0
2019-01-10 17:00:00,83.45,70673.0,0.0,5546.0
2019-01-10 18:00:00,85.15,71483.0,0.0,5995.0
2019-01-10 19:00:00,78.16,69973.0,0.0,6290.0
2019-01-10 20:00:00,71.92,67286.0,0.0,6425.0
2019-01-10 21:00:00,67.43,63027.0,0.0,6498.0
2019-01-10 22:00:00,60.49,61848.0,0.0,6737.0
2019-01-10 23:00:00,54.45,58217.0,0.0,7257.0
2019-01-11 00:00:00,47.84,53397.0,0.0,8772.0
2019-01-11 01:00:00,46.58,51111.0,0.0,9850.0
2019-01-11 02:00:00,45.74,49792.0,0.0,10997.0
2019-01-11 03:00:00,43.81,49849.0,0.0,12119.0
2019-01-11 04:00:00,46.24,50260.0,0.0,13554.0
2019-01-11 05:00:00,46.46,52112.0,0.0,14883.0
2019-01-11 06:00:00,51.29,56297.0,0.0,16426.0
2019-01-11 07:00:00,60.53,62439.0,0.0,17714.0
2019-01-11 08:00:00,60.02,67417.0,6.0,18749.0
2019-01-11 09:00:00,62.92,67684.0,320.0,19700.0
2019-01-11 10:00:00,61.58,68793.0,936.0,20689.0
2019-01-11 11:00:00,60.6,69508.0,1400.0,21481.0
2019-01-11 12:00:00,51.89,68936.0,1614.0,22334.0
2019-01-11 13:00:00,50.8,68405.0,1485.0,23438.0
2019-01-11 14:00:00,45.46,66712.0,1064.0,24246.0
2019-01-11 15:00:00,42.2,65582.0,476.0,25169.0
2019-01-11 16:00:00,45.0,66294.0,79.0,25836.0
2019-01-11 17:00:00,51.51,68833.0,0.0,26295.0
2019-01-11 18:00:00,48.59,69601.0,0.0,26730.0
2019-01-11 19:00:00,49.2,68370.0,0.0,27088.0
2019-01-11 20:00:00,44.99,65192.0,0.0,26976.0
2019-01-11 21:00:00,44.93,60692.0,0.0,26332.0
2019-01-11 22:00:00,46.4,59314.0,0.0,25258.0
2019-01-11 23:00:00,43.46,55678.0,0.0,24329.0
2019-01-12 00:00:00,47.24,52160.0,0.0,23808.0
2019-01-12 01:00:00,45.88,49819.0,0.0,23441.0
2019-01-12 02:00:00,44.61,48399.0,0.0,23566.0
2019-01-12 03:00:00,42.9,48039.0,0.0,23332.0
2019-01-12 04:00:00,42.03,48222.0,0.0,23139.0
2019-01-12 05:00:00,39.33,48380.0,0.0,23276.0
2019-01-12 06:00:00,42.98,48316.0,0.0,23652.0
2019-01-12 07:00:00,41.23,50931.0,0.0,23646.0
2019-01-12 08:00:00,42.12,54282.0,4.0,24361.0
2019-01-12 09:00:00,45.1,56780.0,283.0,25106.0
2019-01-12 10:00:00,44.27,59128.0,845.0,26493.0
2019-01-12 11:00:00,44.18,60057.0,1233.0,28216.0
2019-01-12 12:00:00,42.05,60099.0,1428.0,30453.0
2019-01-12 13:00:00,38.61,59218.0,1347.0,32099.0
2019-01-12 14:00:00,37.76,57407.0,1006.0,32886.0
2019-01-12 15:00:00,33.03,57369.0,490.0,33637.0
2019-01-12 16:00:00,35.84,57306.0,89.0,34322.0
2019-01-12 17:00:00,44.24,60225.0,0.0,34410.0
2019-01-12 18:00:00,46.29,61872.0,0.0,34474.0
2019-01-12 19:00:00,40.05,60691.0,0.0,34235.0
2019-01-12 20:00:00,38.15,58107.0,0.0,33998.0
2019-01-12 21:00:00,30.26,54559.0,0.0,33309.0
2019-01-12 22:00:00,40.2,54456.0,0.0,32490.0
2019-01-12 23:00:00,30.89,51385.0,0.0,32467.0
2019-01-13 00:00:00,23.35,48742.0,0.0,32423.0
2019-01-13 01:00:00,12.4,46632.0,0.0,31615.0
2019-01-13 02:00:00,19.01,45374.0,0.0,30450.0
2019-01-13 03:00:00,23.51,44996.0,0.0,29850.0
2019-01-13 04:00:00,23.25,44932.0,0.0,29200.0
2019-01-13 05:00:00,20.01,44965.0,0.0,28937.0
2019-01-13 06:00:00,20.8,43516.0,0.0,29331.0
2019-01-13 07:00:00,22.14,44722.0,0.0,29531.0
2019-01-13 08:00:00,23.68,48805.0,5.0,30881.0
2019-01-13 09:00:00,25.05,51883.0,232.0,32328.0
2019-01-13 10:00:00,26.3,54857.0,645.0,34635.0
2019-01-13 11:00:00,30.81,56965.0,898.0,36204.0
2019-01-13 12:00:00,27.06,57804.0,1013.0,37951.0
2019-01-13 13:00:00,8.5,56626.0,949.0,39223.0
2019-01-13 14:00:00,-0.08,55231.0,707.0,40021.0
2019-01-13 15:00:00,-0.01,55292.0,330.0,40683.0
2019-01-13 16:00:00,-0.27,55212.0,62.0,41176.0
2019-01-13 17:00:00,21.55,58433.0,0.0,41835.0
2019-01-13 18:00:00,24.04,60613.0,0.0,42444.0
2019-01-13 19:00:00,15.91,59853.0,0.0,42977.0
2019-01-13 20:00:00,-0.02,57823.0,0.0,43162.0
2019-01-13 21:00:00,-0.33,55230.0,0.0,43379.0
2019-01-13 22:00:00,3.04,56028.0,0.0,42493.0
2019-01-13 23:00:00,-7.28,52925.0,0.0,42053.0
2019-01-14 00:00:00,-3.14,49540.0,0.0,42183.0
2019-01-14 01:00:00,-12.0,48095.0,0.0,41739.0
2019-01-14 02:00:00,-15.04,47014.0,0.0,41153.0
2019-01-14 03:00:00,-11.09,47156.0,0.0,40463.0
2019-01-14 04:00:00,-4.94,48767.0,0.0,39852.0
2019-01-14 05:00:00,1.59,50992.0,0.0,38935.0
2019-01-14 06:00:00,35.9,56713.0,0.0,38687.0
2019-01-14 07:00:00,51.22,64195.0,0.0,37851.0
2019-01-14 08:00:00,51.66,67940.0,12.0,37102.0
2019-01-14 09:00:00,46.09,67964.0,1145.0,36671.0
2019-01-14 10:00:00,50.26,69238.0,3065.0,36772.0
2019-01-14 11:00:00,44.49,70342.0,4580.0,37683.0
2019-01-14 12:00:00,41.24,70236.0,5349.0,38347.0
2019-01-14 13:00:00,38.91,70711.0,5264.0,38502.0
2019-01-14 14:00:00,41.79,69870.0,4255.0,38269.0
2019-01-14 15:00:00,49.63,68313.0,2491.0,37379.0
2019-01-14 16:00:00,50.93,69122.0,424.0,36369.0
2019-01-14 17:00:00,51.25,68003.0,0.0,35453.0
2019-01-14 18:00:00,50.93,69059.0,0.0,35048.0
2019-01-14 19:00:00,50.52,68072.0,0.0,34543.0
2019-01-14 20:00:00,49.61,66225.0,0.0,34055.0
2019-01-14 21:00:00,44.3,63670.0,0.0,33465.0
2019-01-14 22:00:00,41.29,61825.0,0.0,32086.0
2019-01-14 23:00:00,37.26,57743.0,0.0,31376.0
2019-01-15 00:00:00,35.18,55462.0,0.0,29900.0
2019-01-15 01:00:00,35.82,53457.0,0.0,29801.0
2019-01-15 02:00:00,34.99,52003.0,0.0,30551.0
2019-01-15 03:00:00,34.56,52114.0,0.0,31116.0
2019-01-15 04:00:00,30.8,53086.0,0.0,31853.0
2019-01-15 05:00:00,33.41,54848.0,0.0,32151.0
2019-01-15 06:00:00,47.4,60107.0,0.0,32853.0
2019-01-15 07:00:00,53.73,67419.0,0.0,32893.0
2019-01-15 08:00:00,57.02,70518.0,12.0,32497.0
2019-01-15 09:00:00,58.38,70530.0,649.0,32274.0
2019-01-15 10:00:00,56.54,71480.0,1663.0,32069.0
2019-01-15 11:00:00,55.0,72095.0,2388.0,32536.0
2019-01-15 12:00:00,53.92,71764.0,2667.0,32987.0
2019-01-15 13:00:00,53.31,72135.0,2455.0,33452.0
2019-01-15 14:00:00,52.63,71287.0,1887.0,33543.0
2019-01-15 15:00:00,52.12,70995.0,1046.0,33988.0
2019-01-15 16:00:00,51.0,70806.0,267.0,34697.0
2019-01-15 17:00:00,53.91,72448.0,0.0,35532.0
2019-01-15 18:00:00,46.35,73612.0,0.0,36008.0
2019-01-15 19:00:00,42.73,72123.0,0.0,36040.0
2019-01-15 20:00:00,40.32,69256.0,0.0,35784.0
2019-01-15 21:00:00,39.93,65320.0,0.0,35525.0
2019-01-15 22:00:00,39.66,63405.0,0.0,34750.0
2019-01-15 23:00:00,32.04,59185.0,0.0,34134.0
2019-01-16 00:00:00,29.23,55731.0,0.0,31732.0
2019-01-16 01:00:00,29.26,53605.0,0.0,30870.0
2019-01-16 02:00:00,32.64,51953.0,0.0,30206.0
2019-01-16 03:00:00,32.41,52078.0,0.0,29745.0
2019-01-16 04:00:00,33.06,53305.0,0.0,29021.0
2019-01-16 05:00:00,33.22,55245.0,0.0,28316.0
2019-01-16 06:00:00,46.63,60123.0,0.0,27792.0
2019-01-16 07:00:00,53.8,67530.0,0.0,26871.0
2019-01-16 08:00:00,55.73,71359.0,20.0,26472.0
2019-01-16 09:00:00,53.83,71123.0,955.0,26209.0
2019-01-16 10:00:00,54.22,72679.0,2381.0,26322.0
2019-01-16 11:00:00,54.92,73240.0,3720.0,26431.0
2019-01-16 12:00:00,53.65,72530.0,4534.0,26673.0
2019-01-16 13:00:00,52.69,73074.0,4613.0,26893.0
2019-01-16 14:00:00,53.55,72243.0,3922.0,26774.0
2019-01-16 15:00:00,53.72,71504.0,2407.0,26742.0
2019-01-16 16:00:00,54.83,71012.0,613.0,26616.0
2019-01-16 17:00:00,54.01,72763.0,0.0,27587.0
2019-01-16 18:00:00,52.67,73627.0,0.0,28777.0
2019-01-16 19:00:00,50.92,72047.0,0.0,30095.0
2019-01-16 20:00:00,39.81,69287.0,0.0,31225.0
2019-01-16 21:00:00,39.29,65259.0,0.0,32288.0
2019-01-16 22:00:00,39.91,63626.0,0.0,32764.0
2019-01-16 23:00:00,30.77,59599.0,0.0,33166.0
2019-01-17 00:00:00,26.35,56015.0,0.0,33246.0
2019-01-17 01:00:00,25.23,53692.0,0.0,32958.0
2019-01-17 02:00:00,22.77,52272.0,0.0,33172.0
2019-01-17 03:00:00,24.02,52304.0,0.0,33866.0
2019-01-17 04:00:00,25.63,52992.0,0.0,33990.0
2019-01-17 05:00:00,28.06,55160.0,0.0,33664.0
2019-01-17 06:00:00,35.38,60029.0,0.0,33503.0
2019-01-17 07:00:00,46.04,67618.0,0.0,32765.0
2019-01-17 08:00:00,49.96,71331.0,23.0,32151.0
2019-01-17 09:00:00,50.56,71395.0,985.0,31804.0
2019-01-17 10:00:00,46.1,72754.0,2461.0,31739.0
2019-01-17 11:00:00,46.02,73492.0,3571.0,32033.0
2019-01-17 12:00:00,43.94,73167.0,4088.0,31821.0
2019-01-17 13:00:00,46.64,73213.0,3950.0,31045.0
2019-01-17 14:00:00,55.0,71950.0,3187.0,29583.0
2019-01-17 15:00:00,55.9,71043.0,1814.0,28443.0
2019-01-17 16:00:00,57.43,71132.0,419.0,27590.0
2019-01-17 17:00:00,58.72,72693.0,0.0,27409.0
2019-01-17 18:00:00,55.06,73865.0,0.0,27582.0
2019-01-17 19:00:00,53.85,72761.0,0.0,27884.0
2019-01-17 20:00:00,49.52,69805.0,0.0,27409.0
2019-01-17 21:00:00,42.35,65578.0,0.0,27381.0
2019-01-17 22:00:00,42.44,63903.0,0.0,26997.0
2019-01-17 23:00:00,41.11,59686.0,0.0,26090.0
2019-01-18 00:00:00,42.26,56985.0,0.0,23398.0
2019-01-18 01:00:00,40.91,54705.0,0.0,21875.0
2019-01-18 02:00:00,43.77,53027.0,0.0,20135.0
2019-01-18 03:00:00,45.05,52995.0,0.0,18604.0
2019-01-18 04:00:00,47.89,54182.0,0.0,17088.0
2019-01-18 05:00:00,49.79,55871.0,0.0,15503.0
2019-01-18 06:00:00,54.77,60556.0,0.0,14332.0
2019-01-18 07:00:00,73.08,68020.0,0.0,13389.0
2019-01-18 08:00:00,76.86,70744.0,33.0,12570.0
2019-01-18 09:00:00,74.32,70213.0,2302.0,11488.0
2019-01-18 10:00:00,70.51,71603.0,5733.0,10266.0
2019-01-18 11:00:00,69.02,72247.0,8711.0,8688.0
2019-01-18 12:00:00,68.94,71036.0,10332.0,7616.0
2019-01-18 13:00:00,65.27,71135.0,10323.0,6894.0
2019-01-18 14:00:00,67.44,69690.0,8546.0,6527.0
2019-01-18 15:00:00,68.14,68773.0,5061.0,6158.0
2019-01-18 16:00:00,69.0,68792.0,1270.0,6142.0
2019-01-18 17:00:00,75.04,70728.0,0.0,6668.0
2019-01-18 18:00:00,76.13,72162.0,0.0,6936.0
2019-01-18 19:00:00,72.46,70522.0,0.0,7083.0
2019-01-18 20:00:00,61.83,67768.0,0.0,6786.0
2019-01-18 21:00:00,59.24,63119.0,0.0,6513.0
2019-01-18 22:00:00,56.7,62161.0,0.0,6181.0
2019-01-18 23:00:00,53.16,58614.0,0.0,5964.0
2019-01-19 00:00:00,52.47,54752.0,0.0,5750.0
2019-01-19 01:00:00,53.18,52193.0,0.0,5499.0
2019-01-19 02:00:00,54.73,50575.0,0.0,5239.0
2019-01-19 03:00:00,51.15,50235.0,0.0,5026.0
2019-01-19 04:00:00,52.25,50128.0,0.0,4911.0
2019-01-19 05:00:00,50.93,50342.0,0.0,4884.0
2019-01-19 06:00:00,49.04,50476.0,0.0,4985.0
2019-01-19 07:00:00,50.56,53681.0,0.0,5151.0
2019-01-19 08:00:00,55.71,57254.0,55.0,5202.0
2019-01-19 09:00:00,56.62,59700.0,2523.0,5277.0
2019-01-19 10:00:00,63.13,62150.0,6401.0,5084.0
2019-01-19 11:00:00,57.33,62890.0,9810.0,4502.0
2019-01-19 12:00:00,55.26,62621.0,11568.0,3954.0
2019-01-19 13:00:00,54.38,61589.0,11348.0,3454.0
